Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
80,0.494484239,2.009878959,0.157450836,0.460518615,916.6450128,27747.73513
80,0.665746519,1.496441999,0.222556865,0.177123412,1030.762281,21993.70361
20,0.542841536,1.035491604,0.111168676,0.404718146,758.7102232,25360.31655
60,0.413871255,2.160873627,0.340241095,0.102736691,643.6304881,23796.2827
70,0.58092318,1.677296672,0.288944803,0.188719173,900.6269686,23198.13182
20,0.529755486,1.724426856,0.196447475,0.437092571,756.9108014,27409.40518
80,0.491324941,1.924693514,0.199243096,0.261032799,839.4192609,24885.70261
50,0.604127046,1.179669597,0.125961736,0.304031694,891.6240822,23604.33564
80,0.555561964,2.051057201,0.158269141,0.281355573,916.7920172,24919.7307
30,0.57914698,1.499999676,0.365265149,0.273335158,799.0929544,24808.28016
20,0.70069411,1.75370495,0.20362723,0.234228033,829.9367711,23733.37842
80,0.764028901,1.05516057,0.254044274,0.137913534,1157.81662,20188.41167
30,0.782125459,1.8084796,0.15041942,0.19668817,935.2274294,22581.33005
50,0.775137817,1.204540467,0.265459737,0.304921211,1091.801731,23329.97056
40,0.706858587,1.452690676,0.399767679,0.333552312,996.5541419,25005.51353
70,0.601443211,1.749483097,0.32707467,0.493247836,1047.750492,27772.70881
60,0.741571183,1.899086002,0.12813612,0.356779325,1082.785745,24927.54992
30,0.632154484,1.745094237,0.116843068,0.243132521,803.3424695,23759.44893
50,0.621414882,1.658607755,0.303398511,0.271612261,904.6288983,24462.16114
50,0.437504125,1.854737355,0.207544341,0.218474307,679.6820828,24665.96329
40,0.636318067,1.005642032,0.226865475,0.418063275,951.7754713,25196.64431
30,0.63497802,2.344894392,0.188202697,0.172883401,774.2828993,23880.74101
60,0.471623834,1.36843514,0.247016256,0.223478636,759.6240619,23712.9982
60,0.528929985,2.33177713,0.311404194,0.482325805,916.5018754,28970.84975
40,0.731185254,2.219095857,0.225208802,0.463505105,1030.712929,27504.01309
80,0.44844706,1.609885689,0.393068768,0.355279085,855.1352431,26544.50272
70,0.764956192,1.297493808,0.148113382,0.233628461,1128.746668,21908.19895
80,0.566213465,0.911359006,0.193316038,0.269952173,960.4950428,22725.28699
80,0.403116884,2.008838781,0.175647753,0.37735844,779.0713356,27170.93556
50,0.41750988,1.866484867,0.187339797,0.470502944,761.0996803,28372.85739
20,0.698083332,1.469254586,0.399799681,0.259512018,867.1230701,24217.24005
60,0.657816336,1.657520491,0.139713184,0.216980429,942.2965811,22835.31671
20,0.726093194,1.725790243,0.135440264,0.218673052,840.1683859,23110.79479
20,0.749307676,2.161609743,0.283297337,0.321394647,908.0196456,25753.69371
40,0.620779058,2.382383498,0.336406463,0.274961462,857.2448474,25916.35856
40,0.377154578,2.295441501,0.253976233,0.167735803,574.2279798,25204.60818
30,0.476279694,2.034178672,0.106272179,0.449577184,736.1908259,27979.01943
30,0.757421988,0.981661816,0.330050631,0.23976331,975.2390856,22408.85079
20,0.654698426,2.384859362,0.136324725,0.11041857,716.5655853,22800.19697
50,0.64848728,1.942934505,0.293723722,0.337962884,951.8141772,25770.714
20,0.585648574,2.187363779,0.134206185,0.208354628,698.85833,24371.44929
20,0.786390711,1.513115016,0.296092381,0.345002782,969.3927629,24886.80807
50,0.665704729,1.09629088,0.261474315,0.300083475,974.6795211,23525.16725
50,0.570390584,1.814473994,0.196154777,0.217125838,813.0636923,23821.21225
50,0.647383543,0.933093912,0.199737166,0.178077729,904.0990589,21201.89842
80,0.77676941,1.084923055,0.259448798,0.196697645,1196.323827,21158.96517
20,0.521165984,2.289753689,0.225797715,0.141143765,625.1883328,24099.46437
60,0.560891096,1.834167022,0.39201711,0.209135276,857.5273831,24274.9268
50,0.386473009,2.270005704,0.132723303,0.428723695,702.863383,28470.47402
60,0.435272052,1.970650957,0.165773272,0.400898699,775.291088,27340.65329
80,0.60226481,1.537835545,0.236064562,0.455481472,1062.678324,26548.79129
50,0.721679348,0.769253014,0.365483177,0.42717424,1108.179789,24783.2837
50,0.713026887,1.055616293,0.257484874,0.283337992,1020.233006,22969.28903
40,0.381456742,1.598060821,0.392730292,0.323039326,666.2609304,26748.94439
30,0.698270561,1.097643236,0.319429969,0.107573826,858.3015915,20733.69041
50,0.632238529,1.849705939,0.3824086,0.461877549,995.689922,27693.52973
40,0.401032562,1.791440718,0.390171382,0.399317738,714.3295805,28043.09487
80,0.41560303,2.102101813,0.204941827,0.239931812,738.5985344,25323.28203
20,0.394657616,1.087328234,0.289111077,0.468955068,674.5405205,27664.43293
80,0.479612439,1.09275367,0.265694714,0.284491431,862.3659915,23989.28717
70,0.608928829,2.097694607,0.313321768,0.441734027,1027.997212,27571.7668
60,0.529312707,2.07739303,0.230493218,0.304526173,840.6310932,25818.34436
60,0.395257585,0.843245568,0.11080827,0.296799931,700.519808,23822.34971
80,0.555974333,1.993982788,0.236360384,0.141401802,869.8883737,22885.45589
80,0.538993282,1.719550629,0.161525844,0.368900331,939.8786732,25742.31345
70,0.744584747,1.891214704,0.247518235,0.16025567,1069.429552,22202.46426
80,0.600991275,1.1141617,0.146806959,0.413721563,1047.407763,24914.40726
30,0.577757765,1.524472085,0.103941886,0.256621173,759.9121232,23794.16911
60,0.403803045,2.372494163,0.233875346,0.205549349,663.5884691,25519.71564
40,0.642037569,2.050776094,0.396955344,0.434374966,954.9584707,27745.73448
80,0.621723292,1.130975653,0.282672723,0.41666054,1089.171243,25308.07492
70,0.372773645,1.401919899,0.122468085,0.498003836,771.715983,27869.73003
40,0.607504134,2.198777751,0.157135244,0.31730457,844.2544716,25767.81404
30,0.531316834,2.233567607,0.293777302,0.407044764,787.2407854,28014.58027
70,0.61875111,1.34027433,0.162926266,0.478208939,1052.701636,26268.96652
20,0.3841792,0.805179528,0.386686041,0.361344624,638.4742478,25940.97773
40,0.599346113,2.13999446,0.332560986,0.136769395,782.5028636,23474.32187
30,0.757475116,0.770241859,0.098454917,0.304487726,980.3041428,22242.6369
80,0.530859377,2.378911142,0.189437226,0.262432949,876.9046912,25401.61791
30,0.66118782,2.029841749,0.383090125,0.265103097,864.8411204,25261.04374
80,0.716174882,1.008363843,0.390551365,0.371897565,1205.017779,24310.86342
80,0.544547051,0.851848469,0.279028002,0.203082225,918.531487,21939.79242
30,0.740309861,2.264277587,0.145304694,0.288714926,917.7534203,24908.90882
30,0.484954142,1.972947155,0.295520373,0.103098455,624.3288159,23241.95057
70,0.552681599,2.247753798,0.101823536,0.233687633,853.7615381,24413.7522
60,0.388502181,1.854183535,0.218825585,0.31544724,698.9198083,26357.43565
70,0.412714887,1.004611725,0.296826247,0.234166129,738.9403623,23601.69779
60,0.384264737,1.29749094,0.366065436,0.359894941,733.9454676,26488.54498
50,0.361759223,1.67313678,0.171836727,0.148976559,572.1956521,23590.40349
60,0.67789388,1.409535919,0.293368191,0.16412047,968.089905,21943.47883
40,0.701959824,2.325470814,0.217198663,0.277718023,925.4007339,25123.72266
20,0.461257198,0.952813466,0.371822648,0.17283218,625.7420322,22926.66333
80,0.552919977,0.992865654,0.332924146,0.150058823,908.4515342,21490.96928
30,0.573127976,2.132619534,0.351485499,0.408613021,833.5315786,27832.74058
80,0.386373201,1.72884077,0.129569346,0.442557741,785.0656829,27556.52456
20,0.798182227,2.126509211,0.326103734,0.25863666,935.0770856,24684.30228
60,0.56735525,1.299842051,0.114781443,0.29060981,878.5223791,23679.96571
20,0.41146262,2.100210337,0.346260341,0.206785869,578.8746701,25761.83817
50,0.593788064,2.193587291,0.219063804,0.447769121,925.5006008,27767.84478
40,0.658225295,1.282049901,0.215173835,0.435289245,970.5513703,25823.11226
50,0.555587117,1.879059874,0.123119335,0.14067227,755.241359,22552.98066
80,0.666813558,1.942120063,0.293644946,0.469245725,1141.053577,27285.48954
60,0.733940177,1.294986225,0.185278182,0.356793506,1098.703236,24093.63159
40,0.459557718,1.625643198,0.257845134,0.407746631,760.7573086,27172.01809
70,0.724660785,1.808818002,0.151265277,0.317211127,1099.24265,24267.958
80,0.38241405,1.350217831,0.182350792,0.357767951,755.10866,25898.74297
70,0.764028901,1.05516057,0.254044274,0.137913534,1110.916045,20262.18172
80,0.541038241,1.437519658,0.24301943,0.116111318,855.658655,21579.98947
20,0.573127976,2.132619534,0.351485499,0.408613021,794.1434988,27946.80686
80,0.44550057,1.676217872,0.304195946,0.251560951,797.9167649,24890.22177
80,0.772573706,1.312487929,0.392512698,0.131721964,1171.775044,20953.9396
70,0.756419442,1.309155961,0.236961886,0.443348031,1208.705808,25330.54522
70,0.459823905,1.779311647,0.355875684,0.290209635,810.3757209,25784.83965
70,0.486499345,2.375580411,0.267551949,0.30817976,828.6215662,26630.77016
60,0.359271917,2.128754687,0.277951759,0.483764323,740.0516168,29513.72776
80,0.783724924,1.52237662,0.137886134,0.362640669,1237.406869,24059.44939
30,0.549209736,2.265660117,0.391203541,0.388890935,806.5450913,28000.33538
30,0.537169832,1.668441838,0.392037389,0.123011445,697.1103511,23042.45467
20,0.418618023,2.174778573,0.152044786,0.423825659,651.0596412,28403.63944
40,0.46034067,1.241608229,0.18819698,0.364315051,742.4099629,25639.17409
50,0.754738443,0.827984581,0.165944294,0.156996723,1014.070601,20060.13313
70,0.41146262,2.100210337,0.346260341,0.206785869,715.1789545,25320.24177
20,0.375497637,2.098029334,0.165565193,0.131971338,498.3058305,24232.76297
60,0.401535391,1.999126809,0.340330827,0.314791272,723.9459956,26878.2272
80,0.686484507,1.581532362,0.268615872,0.294335759,1105.441895,24005.81631
30,0.752738624,1.524803066,0.382418135,0.241779754,958.4109811,23628.29061
30,0.576967665,1.052138112,0.318378362,0.468539691,877.7289848,26644.91216
70,0.508987153,1.462641317,0.153422611,0.189216433,806.5458988,22771.12956
30,0.713170627,1.530571976,0.103297079,0.232116494,882.1826216,22793.20289
80,0.599858813,1.889518294,0.170251566,0.484471041,1054.104402,27356.3756
30,0.443551992,0.884075659,0.207089314,0.173746316,625.2039026,22290.6294
40,0.600690205,1.039915863,0.280441613,0.389949631,909.5381165,25193.92289
40,0.374166056,1.660799363,0.349237229,0.48276412,718.679756,28994.16193
80,0.676016487,2.273463305,0.153895453,0.362521404,1087.181602,25850.59973
30,0.776920056,1.271353082,0.347330801,0.324968213,1018.377518,24214.41294
30,0.386576477,1.857859198,0.221115847,0.184338222,564.8063337,24664.75867
70,0.381205442,2.231918695,0.372119783,0.350124366,743.3492023,27920.9466
20,0.672637474,2.331003551,0.353251139,0.46590333,899.2893083,28591.19528
80,0.612889615,0.82278026,0.392032719,0.405849682,1097.147844,24911.97104
80,0.624423236,1.326510578,0.353722292,0.485418018,1120.111373,26816.46245
80,0.7828867,1.067029691,0.221252174,0.143225808,1179.532913,20115.50307
80,0.703951495,1.670420951,0.300552869,0.416332586,1174.226595,25943.35897
50,0.664997982,1.97292963,0.376423982,0.231373238,934.4634688,24390.09955
20,0.613836496,1.038014322,0.167706485,0.441819517,843.5040091,25736.82474
20,0.685494335,2.349686724,0.299308098,0.102010484,761.0083523,22983.90574
20,0.372773645,1.401919899,0.122468085,0.498003836,644.5475064,28257.6671
80,0.651976095,1.666424181,0.199217563,0.479442545,1123.55072,26745.54405
70,0.779650647,1.210384182,0.360017274,0.233965343,1173.977052,22344.13569
40,0.62177978,0.923038634,0.213614246,0.115258663,816.9197876,20417.74593
80,0.694102441,0.751242644,0.275530739,0.122829086,1078.012598,19700.40421
40,0.658795246,1.77804811,0.196356281,0.480872477,972.7804921,27261.72664
30,0.493251312,2.210435332,0.27797496,0.301948572,709.9753443,26627.91225
50,0.649669625,1.414129638,0.11089116,0.186141793,883.31917,21949.07822
50,0.400786987,1.76551921,0.18932768,0.14436137,610.1867929,23497.16765
70,0.77676941,1.084923055,0.259448798,0.196697645,1149.080437,21233.16657
60,0.406463046,2.271758441,0.385355048,0.397804489,764.7099727,28602.88875
40,0.388065267,1.232628195,0.326767651,0.110489533,579.5427399,22566.93249
20,0.510866816,1.813326517,0.148234711,0.109674359,601.0060833,22585.43956
60,0.428957279,1.584781641,0.231833562,0.298346429,739.2935607,25441.84371
30,0.560122346,1.383325156,0.359747616,0.273720734,783.0946344,24677.93121
30,0.355293422,0.837658819,0.370255372,0.275678529,602.0760314,24780.93847
40,0.394234413,1.177198574,0.390855901,0.301888905,674.000043,25592.63601
70,0.663167679,1.767158675,0.310101697,0.323257815,1050.187987,25064.62842
30,0.701728454,2.311770792,0.171930762,0.287176647,882.3304369,25220.69479
60,0.606143961,1.7487534,0.303514311,0.103160178,854.4909912,21928.41169
40,0.499611441,1.19152662,0.184280549,0.283195851,749.577187,24129.68702
50,0.401032562,1.791440718,0.390171382,0.399317738,740.088052,27956.60844
20,0.512055865,1.009212909,0.24594085,0.461460624,769.9706647,26670.14463
20,0.497555372,1.586528982,0.255350922,0.270720457,672.4874316,25120.24766
40,0.355771114,2.143281424,0.290600992,0.323350662,626.9956273,27532.81369
50,0.456440482,1.700953567,0.33108182,0.244978173,726.5580415,25071.23977
80,0.402263468,1.199168776,0.190327811,0.432940678,814.143996,26575.75681
60,0.522245845,1.278214223,0.388547801,0.231870277,836.8096946,23818.68519
40,0.71555087,0.914394551,0.119042081,0.208710601,942.877356,21186.29311
40,0.52201238,1.624111171,0.19061252,0.400181389,810.0305119,26530.62839
80,0.512356395,2.224948545,0.261857731,0.156523928,821.8977383,23836.0506
30,0.539863664,1.378807385,0.375176988,0.268214905,763.4001367,24731.29372
80,0.70072085,0.878282138,0.176316577,0.188064875,1095.488671,20683.13016
60,0.675265416,0.917208263,0.278630971,0.457853456,1095.029683,25362.74061
40,0.442277504,1.334381795,0.229227386,0.442420659,758.1438039,27138.40868
80,0.488111948,0.935978026,0.302595288,0.190275176,842.8242977,22279.04733
80,0.723138573,1.161083749,0.390507329,0.403451628,1219.68517,25020.51501
30,0.659018458,0.783839144,0.288591073,0.443053392,952.9467483,25301.04981
30,0.354252369,0.953927716,0.120447893,0.147577541,517.3703551,22262.11105
50,0.35270166,1.105686499,0.106585818,0.135285922,554.9583094,22159.18714
50,0.418511472,1.532455187,0.395690234,0.457133529,783.6564077,28226.18967
50,0.611944825,2.245732317,0.30120541,0.288301218,888.7905481,25732.10783
30,0.523253772,1.118567967,0.19927975,0.130112259,677.2038431,21608.48774
30,0.535650811,1.410009021,0.353586111,0.295282924,767.2546478,25152.9807
50,0.566056358,0.773210457,0.174792664,0.389517438,903.7709207,24400.65684
60,0.445444988,2.193687417,0.375509265,0.324526693,775.4013368,27187.30127
70,0.657607499,0.814530809,0.380711407,0.28093347,1063.148013,22894.29797
40,0.443293204,0.94929206,0.115432633,0.197521964,654.8741588,22407.84338
70,0.529944835,1.233718296,0.355331754,0.474522749,974.1571075,27042.57692
20,0.428171798,1.954102316,0.278088707,0.353314608,646.7457679,27391.55153
70,0.514622566,2.186366106,0.165373395,0.495202104,924.8841237,28482.65117
30,0.785614743,0.985034387,0.355419011,0.107572691,958.6640813,20245.29058
80,0.722287824,0.795902539,0.267015423,0.476140748,1245.611406,24974.75013
50,0.393327828,2.091240525,0.136691717,0.157187718,597.6562445,24138.97318
20,0.43544491,1.992058237,0.260292854,0.112259548,549.5772713,23697.50192
80,0.359972517,1.349972968,0.213953611,0.108779715,625.3029459,22297.48118
30,0.569822552,0.915771396,0.283084007,0.101885582,727.2934401,20759.11772
50,0.412490206,1.9121304,0.290742472,0.352556005,719.6901425,27152.33581
70,0.470826622,1.861597692,0.38551978,0.343898026,846.5856737,26735.68125
20,0.624804198,2.323579854,0.271341196,0.241963224,760.8378859,25353.48178
40,0.614740643,1.695025174,0.223838068,0.210842947,826.6030035,23487.62517
60,0.526084338,1.334392372,0.371599705,0.247532654,844.293339,24096.45994
80,0.449747957,1.517470338,0.189619021,0.181209809,763.3667642,23129.91986
30,0.733440662,2.309883106,0.160099445,0.167990492,864.1822619,23197.32546
50,0.717855448,1.794137763,0.090690434,0.450777013,1047.629787,26161.43646
40,0.783724924,1.52237662,0.137886134,0.362640669,1054.429789,24423.42625
60,0.613203811,1.08323317,0.374271342,0.221814522,937.9617491,22788.91041
40,0.75078493,0.93744114,0.14011419,0.115906733,945.1130082,19636.67301
70,0.458485116,1.265161834,0.313261071,0.221226871,784.5642248,23681.63479
70,0.73122414,1.367177019,0.110195701,0.221827984,1077.134605,21873.13567
80,0.784869101,1.679584926,0.111009424,0.483772142,1274.627392,25940.13586
40,0.664997982,1.97292963,0.376423982,0.231373238,895.9852286,24499.25305
50,0.461257198,0.952813466,0.371822648,0.17283218,721.2479093,22621.33001
80,0.786390711,1.513115016,0.296092381,0.345002782,1253.002464,24269.61963
70,0.648271342,2.136468179,0.269906334,0.447798427,1068.795764,27397.42545
40,0.374359058,1.821360447,0.311222003,0.242743404,616.0729302,25751.06203
20,0.443551992,0.884075659,0.207089314,0.173746316,593.072159,22397.39892
30,0.734440574,1.215065404,0.247740727,0.206578876,921.0616367,22188.7724
80,0.375497637,2.098029334,0.165565193,0.131971338,640.3663627,23744.1844
70,0.380899014,2.196365809,0.25916196,0.455268712,773.544996,28999.84189
50,0.612496848,2.241347861,0.306992333,0.483106521,967.3508532,28494.27251
60,0.679921291,1.772939792,0.141834828,0.225472715,967.5629679,23070.53707
80,0.431862735,0.889957918,0.231918386,0.466362535,877.2962425,26375.93071
40,0.70579604,1.717341908,0.272216505,0.218411068,926.9881684,23366.69378
70,0.755943417,1.518562864,0.191993087,0.259718171,1126.374978,22892.06255
