Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
380,0.5,0.1,0.38,0.34,0.2,45444.2539248272,9362.06980178789
381,0.5,0.1,0.52,0.46,0.2,49542.3078554769,9768.1360325923
382,3,0.24,0.52,0.46,0.6,62998.1031506889,12520.9871236518
383,2,0.1,0.8,0.34,0.6,59849.7224615882,10285.7954738562
384,1,0.8,0.24,0.34,0.4,36744.3501713553,19400.0851221203
385,1.5,0.66,0.38,0.1,0.4,37624.3719525137,17567.8601992134
386,2,0.52,0.38,0.58,0.4,53915.8120916646,15658.1724700623
387,1.5,0.52,0.24,0.34,0.4,43993.6362488077,15539.005931001
388,3,0.24,0.8,0.1,0.2,57890.3667380848,10880.714216908
389,2,0.38,0.1,0.58,0.4,53335.8350244392,13425.1452047932
390,0.5,0.52,0.66,0.58,0.4,46014.5154178861,16683.9306940496
391,0.5,0.66,0.1,0.7,0.2,41825.3127809029,16164.2519900859
392,2.5,0.66,0.38,0.22,0.2,47788.979718561,15292.614149879
393,1,0.38,0.8,0.7,0.2,56357.1131992387,13523.8212546085
394,3,0.8,0.24,0.7,0.4,56626.027419482,18528.9854324448
395,2,0.24,0.8,0.46,0.2,60414.767559095,11527.2243370185
396,2,0.66,0.52,0.58,0.4,53124.4644058334,17529.3734961069
397,1.5,0.52,0.66,0.22,0.2,46038.2317956781,14399.1521467615
398,0.5,0.24,0.24,0.58,0.2,47015.6886581988,11209.9855067545
399,1,0.38,0.24,0.46,0.4,45454.6127495875,13801.203071294
400,1,0.52,0.1,0.1,0.6,32417.5935838342,17121.7405095269
401,1.5,0.8,0.66,0.58,0.2,50331.8385667094,17657.9107881876
402,2,0.24,0.66,0.58,0.6,60770.1824884117,12972.2305864524
403,1,0.66,0.66,0.58,0.6,46907.351969869,19525.8065830079
404,0.5,0.38,0.8,0.46,0.6,46244.5081259906,15896.0967475382
405,3,0.52,0.24,0.58,0.6,57639.5232734245,16527.2186943213
406,1,0.52,0.8,0.58,0.2,51798.3234530316,15036.4092599159
407,0.5,0.8,0.8,0.46,0.4,41002.5193643046,20069.7655508691
408,1.5,0.1,0.66,0.7,0.6,63038.5715739811,10764.8503508115
409,2.5,0.52,0.24,0.46,0.6,52217.9141836185,16597.8030760046
410,0.5,0.8,0.24,0.58,0.6,37379.3007544607,21115.186449638
411,0.5,0.52,0.8,0.58,0.6,46482.3252417437,18116.3295710373
412,1.5,0.38,0.38,0.7,0.2,56149.9216685402,12891.1457418188
413,1.5,0.52,0.52,0.34,0.6,46000.8039033215,17268.4110192356
414,1,0.1,0.38,0.46,0.4,51983.1249537411,9813.52978273146
415,1,0.52,0.24,0.58,0.4,45750.9722043423,15917.710517018
416,1,0.38,0.52,0.7,0.2,53924.0489180886,13205.8090373317
417,3,0.66,0.66,0.58,0.4,60187.9634875613,17312.144828729
418,2,0.24,0.66,0.7,0.4,63716.5805517176,12422.1660475798
419,3,0.38,0.24,0.1,0.2,50397.4505508406,11669.2441411267
420,3,0.1,0.52,0.1,0.2,58174.8086671562,8967.07772791694
421,1.5,0.52,0.66,0.7,0.4,55658.579861668,16212.5756276864
422,1,0.1,0.1,0.1,0.2,40480.6809954366,8374.6180413702
423,3,0.66,0.38,0.46,0.2,56164.5946150807,15325.7213279282
424,1,0.1,0.66,0.22,0.4,48907.9966853282,9782.56013550801
425,3,0.1,0.66,0.1,0.4,59168.0353547326,9399.74677341287
426,0.5,0.52,0.8,0.1,0.2,37010.7432036161,15032.5290136476
427,2.5,0.66,0.66,0.22,0.2,50388.1403901962,15602.1830095378
428,0.5,0.8,0.66,0.22,0.6,33704.4030946162,21319.0945131084
429,2.5,0.66,0.66,0.7,0.6,58866.0001770625,18929.7149543983
430,2,0.38,0.1,0.34,0.2,48763.3079708486,11971.569087318
431,1,0.24,0.66,0.46,0.4,51846.3933731307,12281.7557488753
432,2,0.8,0.52,0.58,0.2,52271.8380986803,17311.6980472554
433,0.5,0.8,0.52,0.58,0.6,40136.496444701,21242.6786567293
434,3,0.8,0.66,0.46,0.4,55660.0168189558,18823.7815805193
435,3,0.66,0.38,0.1,0.2,47642.8149874993,15046.2073642271
436,2,0.66,0.24,0.46,0.4,47854.2110473375,17188.4699860145
437,0.5,0.38,0.38,0.46,0.2,43699.0581049562,12971.5521477654
438,1,0.1,0.24,0.22,0.6,44661.9060711541,9482.49858118561
439,1.5,0.52,0.1,0.34,0.2,43329.5852767183,13766.8119554724
440,3,0.1,0.1,0.1,0.2,54009.7434841889,8324.41349477361
441,2.5,0.24,0.24,0.46,0.6,57387.9040058196,12200.1620702614
442,1.5,0.1,0.38,0.46,0.6,55449.84998452,10010.4124052976
443,3,0.66,0.52,0.58,0.4,58950.339648001,17185.0726461951
444,0.5,0.38,0.52,0.46,0.4,44381.438569099,14427.0910755622
445,1,0.1,0.52,0.46,0.2,53537.0430375974,9693.77644184475
446,1.5,0.66,0.1,0.34,0.4,40452.0729673218,17258.0515321248
447,1,0.66,0.8,0.58,0.2,49891.3623796285,16573.7765844058
448,2.5,0.66,0.52,0.22,0.4,48119.1989423603,17209.827783942
449,1,0.8,0.38,0.1,0.2,33428.9413647828,17652.2426523298
450,2.5,0.52,0.1,0.58,0.6,53288.4449631319,16495.7305180316
451,2,0.8,0.52,0.22,0.6,42359.7539767665,20571.6346163314
452,0.5,0.1,0.1,0.1,0.6,35947.9651611012,9181.33884717674
453,2,0.38,0.52,0.34,0.6,51591.687043772,14885.5165769955
454,2,0.66,0.66,0.34,0.6,48340.5416354242,19039.6709498953
455,1.5,0.8,0.66,0.46,0.2,47820.4969922227,17618.7588932198
456,1.5,0.38,0.38,0.58,0.2,53701.0805128079,12743.9240630661
457,0.5,0.38,0.38,0.34,0.2,40978.0414025422,12849.7324666328
458,1.5,0.1,0.1,0.22,0.2,47349.3079729604,8574.64562611603
459,2,0.1,0.38,0.34,0.4,56354.1831448832,9504.3659968921
460,3,0.24,0.1,0.46,0.2,59949.7796270189,10532.0852431713
461,2.5,0.8,0.8,0.46,0.6,53106.7045191905,20545.89860302
462,3,0.24,0.24,0.1,0.6,51671.0051777754,11631.0755987223
463,3,0.24,0.38,0.58,0.4,64777.6362649406,11816.5468649994
464,1.5,0.52,0.38,0.58,0.4,50660.8946726799,15841.666023062
465,3,0.38,0.38,0.34,0.4,56924.7576780193,13333.3604298233
466,1,0.24,0.8,0.1,0.4,44403.1357658187,11978.5427944066
467,0.5,0.24,0.8,0.22,0.2,44030.0956261592,11465.4803335515
468,2,0.66,0.8,0.46,0.4,53039.6291145818,17716.9832402718
469,1,0.38,0.66,0.1,0.6,40304.1619493744,15282.3834208853
470,1.5,0.1,0.52,0.46,0.4,56985.473094391,9948.12277647616
471,3,0.8,0.38,0.58,0.2,56781.6287940179,16819.2491929543
472,2.5,0.8,0.52,0.22,0.2,47283.33657454,16970.2753033597
473,3,0.24,0.52,0.7,0.4,68496.5197857864,12160.9854573156
474,1.5,0.66,0.8,0.46,0.6,48997.3602136371,19349.0595291019
475,0.5,0.1,0.1,0.1,0.6,35947.9651611012,9181.33884717674
476,2.5,0.66,0.66,0.34,0.4,52187.436614517,17371.6770555678
477,3,0.1,0.52,0.22,0.4,60976.0597742182,9451.72437010234
478,3,0.24,0.66,0.34,0.6,61529.0430009662,12523.78942213
479,3,0.52,0.66,0.22,0.2,55247.8867378626,13926.6026969706
480,1.5,0.52,0.1,0.22,0.4,39618.7729536285,15303.3576510777
481,1,0.8,0.52,0.22,0.2,37730.804099511,17767.5473749033
482,1.5,0.66,0.8,0.1,0.4,41479.7010216648,17926.8499975565
483,1.5,0.8,0.38,0.1,0.4,35835.6367110449,19266.3897032832
484,2.5,0.1,0.1,0.22,0.4,53811.0099971076,8822.69527275159
485,2,0.52,0.8,0.22,0.4,49633.6920112639,15859.3670381753
486,2,0.66,0.38,0.34,0.4,46597.0593286848,17309.0788127144
487,2.5,0.52,0.24,0.7,0.6,57197.7765033028,16736.4715353345
488,2,0.52,0.52,0.1,0.2,45024.6105850733,13933.2209835403
489,2.5,0.38,0.66,0.34,0.2,57348.6726616794,12638.439959151
490,0.5,0.1,0.24,0.46,0.2,46797.8501102069,9355.82797887206
491,1.5,0.1,0.8,0.1,0.4,50719.2955303642,9658.11188837367
492,2,0.52,0.8,0.46,0.2,56015.9053155071,14569.7566587083
493,1.5,0.66,0.66,0.58,0.6,50306.5605691361,19283.6798887777
494,2,0.52,0.24,0.1,0.6,40643.8360869815,16682.3552919781
495,0.5,0.38,0.8,0.22,0.6,40743.2026675064,15805.9626749723
496,2,0.8,0.38,0.58,0.6,48894.0050887135,20496.4170949574
497,3,0.52,0.52,0.22,0.2,53996.2234098581,13765.9192931505
498,0.5,0.1,0.24,0.34,0.2,44022.3807833317,9144.45223065282
499,2,0.52,0.66,0.1,0.6,44701.9508005878,17110.9094031235
500,0.5,0.52,0.24,0.34,0.2,37513.8364937528,14501.5217684968
501,0.5,0.1,0.66,0.58,0.4,53170.3516027415,10488.0197237671
502,1,0.38,0.38,0.34,0.6,43529.5095108588,15090.8716210082
503,2,0.66,0.52,0.58,0.4,53124.4644058334,17529.3734961069
504,1.5,0.52,0.38,0.46,0.6,47334.415818649,17147.0901750576
505,2,0.1,0.24,0.34,0.2,55203.1759098626,9020.64985170804
506,1,0.8,0.8,0.58,0.2,48115.8697356316,18021.3304358232
507,2.5,0.66,0.1,0.1,0.4,40845.4924718891,16709.9956092638
508,2,0.38,0.52,0.46,0.4,54962.6839135605,13862.0871655381
509,1,0.66,0.52,0.22,0.2,39425.4679205782,16182.3062451655
510,0.5,0.24,0.1,0.46,0.6,41925.8979238962,12555.4648112302
511,3,0.8,0.52,0.22,0.6,48056.690827794,20225.128357067
512,2.5,0.52,0.24,0.22,0.2,48364.2614202903,13517.1436060343
513,2.5,0.66,0.66,0.1,0.2,47402.7268441838,15527.1958566779
514,2,0.8,0.66,0.34,0.6,46372.5593851697,20641.764407267
515,2,0.38,0.52,0.1,0.4,46369.9890560426,13502.8098928482
516,3,0.24,0.1,0.46,0.6,58859.2218053966,11943.7023244803
517,1.5,0.24,0.52,0.1,0.4,45506.9053091179,11476.1754698725
518,1,0.8,0.1,0.7,0.4,42751.1434545416,19240.615286622
519,3,0.66,0.66,0.7,0.6,61678.7023304446,18785.0714462994
520,1,0.66,0.24,0.58,0.6,42893.6968429328,19210.7146476078
521,3,0.52,0.66,0.34,0.2,58083.9533811864,14052.0315616238
522,2,0.1,0.66,0.46,0.4,61621.3254698918,10094.9151738302
523,1.5,0.66,0.8,0.34,0.6,46371.8085765861,19348.7786194416
524,0.5,0.52,0.24,0.46,0.4,39422.2864017296,16200.3178054787
525,0.5,0.38,0.66,0.46,0.6,45040.0407078147,15769.1797225171
526,3,0.52,0.66,0.22,0.4,54321.6202123171,15394.7183335764
527,1,0.24,0.24,0.46,0.2,48351.8850411048,10909.1934772508
528,0.5,0.52,0.1,0.34,0.2,35974.7940264705,14306.466702429
529,2.5,0.52,0.66,0.22,0.4,51470.0766938923,15546.5624461861
530,1,0.8,0.38,0.1,0.6,31724.941813551,20977.8282784411
531,2.5,0.52,0.66,0.7,0.4,61933.2004969506,15886.4400417065
532,1,0.8,0.66,0.1,0.2,36087.2464535072,17895.5295045762
533,2,0.52,0.66,0.1,0.2,46298.346749525,14097.3892784346
534,0.5,0.66,0.24,0.46,0.6,36724.1065165915,19539.2782201964
535,2.5,0.1,0.8,0.46,0.2,66187.6909804589,9987.17033807136
536,2.5,0.8,0.52,0.1,0.4,43254.0049152175,18873.0223174291
537,2.5,0.66,0.1,0.7,0.2,55408.8831831433,15280.96243098
538,3,0.38,0.52,0.58,0.6,62812.8533342378,14829.6402645955
539,0.5,0.24,0.38,0.34,0.2,43084.2054694756,11079.5255187871
540,1,0.66,0.8,0.58,0.2,49891.3623796285,16573.7765844058
541,1.5,0.38,0.8,0.1,0.6,44997.9155101261,15167.1081356747
542,1,0.66,0.24,0.22,0.2,36622.9290979299,15857.7113640812
543,1.5,0.8,0.1,0.58,0.4,43760.2220282244,18963.0587087632
544,1.5,0.52,0.66,0.1,0.2,43033.4370008006,14305.1288454227
545,1.5,0.8,0.8,0.22,0.2,43603.7551502791,17694.808488659
546,1.5,0.52,0.24,0.22,0.6,40405.3675715164,16957.0726354539
547,2.5,0.66,0.8,0.1,0.6,46787.3777281217,18916.2603303811
548,2,0.38,0.1,0.46,0.2,51498.0950466063,12126.2593506656
549,2.5,0.24,0.66,0.1,0.4,53213.3482105362,11503.9424551655
550,0.5,0.1,0.52,0.58,0.4,51917.5042715262,10299.6361526366
551,3,0.52,0.66,0.46,0.6,59034.2651026025,16886.4395698891
552,0.5,0.24,0.66,0.46,0.4,47949.813918013,12470.5781011519
553,2.5,0.38,0.24,0.7,0.6,59672.9177669378,14709.5105639949
554,1.5,0.1,0.52,0.1,0.2,48493.9731050404,8988.19549770206
555,3,0.24,0.8,0.7,0.4,70859.6058165759,12481.2356028182
556,2.5,0.1,0.66,0.22,0.2,59453.1545053935,9382.81875727742
557,0.5,0.52,0.8,0.22,0.2,39993.1723589994,15092.5476152163
558,1,0.1,0.24,0.34,0.4,47816.4392889197,9394.01605751905
559,2.5,0.8,0.38,0.1,0.2,42968.7897423381,16783.1463686559
560,1.5,0.38,0.8,0.46,0.4,54178.0828260769,14281.1863776937
561,1.5,0.8,0.38,0.22,0.4,38764.5536375019,19234.6088169192
562,1,0.52,0.38,0.58,0.2,48009.8669189807,14566.9402493858
563,3,0.1,0.8,0.7,0.6,73654.5885769574,10800.6578688004
564,2,0.24,0.66,0.7,0.6,63207.5360151158,13114.9130729832
565,1,0.38,0.8,0.58,0.6,52579.0111189017,15668.4313250893
566,2.5,0.66,0.8,0.22,0.2,51582.2756078181,15735.3293466339
567,3,0.52,0.38,0.22,0.4,51741.0935832954,15084.5491194058
568,2.5,0.8,0.24,0.58,0.2,52554.1738035118,16820.177040487
569,0.5,0.52,0.1,0.46,0.6,37183.0171390218,17473.5753314431
570,3,0.38,0.52,0.22,0.2,56161.6401752242,12230.623666211
571,2.5,0.52,0.66,0.7,0.2,62858.7113917583,14522.8165725745
572,2.5,0.66,0.66,0.46,0.2,55878.827829512,15769.473649048
573,2.5,0.66,0.8,0.46,0.6,55145.4493340681,18956.5309861484
574,0.5,0.24,0.8,0.1,0.4,40502.6320072238,12193.4391006846
575,3,0.52,0.38,0.34,0.6,53798.1936492924,16549.3626995825
576,1,0.24,0.8,0.1,0.6,43939.6405185016,12842.2687134505
577,3,0.52,0.38,0.1,0.4,48729.2877182822,14995.0780157462
578,1,0.8,0.38,0.46,0.6,39921.0590357162,20919.8716723729
579,3,0.66,0.66,0.22,0.2,53232.0921323884,15449.3796935202
580,0.5,0.66,0.66,0.58,0.4,44064.0332946905,18454.9243481648
581,3,0.66,0.38,0.22,0.2,50646.3654666307,15137.6559514726
582,2,0.24,0.8,0.1,0.4,51274.8019036307,11746.844556648
583,0.5,0.38,0.52,0.7,0.2,50066.3728771496,13390.3227172368
584,1,0.38,0.24,0.7,0.4,50489.5374602182,14010.9185962261
585,3,0.24,0.24,0.34,0.6,57604.0331852242,11981.752657339
586,2.5,0.1,0.24,0.22,0.4,55285.0763018029,9048.59160302924
587,2.5,0.1,0.24,0.7,0.6,65718.9691123555,10097.6308769741
588,0.5,0.24,0.66,0.34,0.2,45706.5700536218,11455.6956216187
589,1.5,0.24,0.24,0.34,0.2,49229.5801663377,10645.2929028555
590,1.5,0.8,0.52,0.58,0.6,47075.2240701801,20775.3444125079
591,3,0.1,0.8,0.1,0.6,60113.9427001763,9763.12629628649
592,2,0.8,0.66,0.22,0.4,44517.7902477894,19187.4048967233
593,1,0.38,0.38,0.22,0.6,40676.1766866497,15030.4113792026
594,0.5,0.66,0.1,0.22,0.2,31355.4175704513,16046.3241490123
595,1,0.66,0.8,0.34,0.2,44718.027219271,16483.756647176
596,1,0.1,0.8,0.1,0.2,47255.644247473,9410.07358895892
597,2.5,0.66,0.66,0.22,0.6,48531.8239726614,18831.5788792668
598,2,0.1,0.24,0.46,0.4,57709.67430339,9511.34264402072
599,2,0.1,0.52,0.7,0.4,65416.8079031202,10308.7094574333
600,2,0.24,0.1,0.46,0.6,52766.8784345953,12080.7099247528
601,2.5,0.8,0.52,0.1,0.4,43254.0049152175,18873.0223174291
602,0.5,0.8,0.1,0.58,0.6,35869.9337685061,21037.6996577995
603,3,0.52,0.8,0.7,0.2,66884.3477681209,14570.2777113666
604,1,0.38,0.38,0.46,0.4,46875.4985593202,13985.9833146103
605,3,0.38,0.38,0.1,0.6,50373.993758382,14224.508296928
606,1,0.8,0.66,0.7,0.4,48257.5203232606,19690.3164263172
607,2.5,0.24,0.8,0.7,0.4,67972.0047392042,12519.1879038845
608,1.5,0.38,0.66,0.7,0.4,57982.4524378315,14358.6652364974
609,2.5,0.8,0.24,0.7,0.6,52843.0360817623,20232.7295623436
610,1.5,0.1,0.38,0.58,0.6,58048.4902316454,10206.4554658683
611,1,0.38,0.24,0.46,0.4,45454.6127495875,13801.203071294
612,1.5,0.66,0.66,0.7,0.2,54563.3268420243,16279.0841178348
613,2.5,0.66,0.38,0.58,0.4,54811.3271259319,17202.7407214044
614,1,0.8,0.24,0.22,0.2,34928.0702225611,17489.0117511949
615,1,0.1,0.8,0.34,0.2,53231.1259671786,9850.68312668918
616,0.5,0.38,0.66,0.22,0.2,40751.8685959581,13085.25689189
617,3,0.38,0.8,0.34,0.2,61427.0700851354,12723.4600752311
618,1.5,0.66,0.24,0.1,0.6,35399.0263558442,18981.2973550431
619,0.5,0.24,0.66,0.46,0.6,47485.6933820744,13310.2768337144
620,0.5,0.1,0.66,0.46,0.6,50343.4431645988,10628.0991679107
621,1,0.38,0.1,0.46,0.4,43941.6557029915,13602.0379993393
622,3,0.24,0.66,0.34,0.4,62034.9650769343,11823.4687018676
623,0.5,0.52,0.8,0.34,0.2,42811.2863734154,15155.1021055276
624,1.5,0.38,0.66,0.7,0.2,58705.0436257975,13237.5029910373
625,0.5,0.66,0.52,0.34,0.4,37656.9899476369,18345.0055150332
626,2.5,0.52,0.38,0.34,0.4,51719.6012036177,15320.1894999929
627,2,0.52,0.38,0.1,0.4,42817.5985368574,15359.1124406169
628,1,0.38,0.38,0.1,0.4,38256.4759250242,13687.3586747095
629,3,0.1,0.8,0.46,0.6,68689.196194576,10414.8653079323
630,3,0.66,0.8,0.1,0.2,51440.4392275481,15495.0555011911
631,2.5,0.8,0.8,0.1,0.4,45727.4104659953,19063.8293914682
632,2,0.66,0.52,0.7,0.6,54632.0235037411,18997.0793676153
633,2,0.52,0.8,0.7,0.6,59270.0786091461,17426.8605245575
634,2.5,0.8,0.66,0.46,0.6,51924.488361989,20475.2373815995
635,2,0.24,0.66,0.1,0.6,49584.0822071554,12370.9547912747
636,1,0.66,0.24,0.22,0.4,35740.0285865473,17742.5960856735
637,3,0.1,0.24,0.22,0.2,58544.8228174491,8795.30311880211
638,3,0.8,0.66,0.46,0.4,55660.0168189558,18823.7815805193
639,2.5,0.38,0.8,0.34,0.6,57105.1685061678,15019.0607052756
640,3,0.66,0.1,0.34,0.4,49528.908661346,16594.8012270894
641,2,0.1,0.8,0.22,0.4,57196.9035336254,9841.17752536808
642,2,0.8,0.8,0.22,0.6,44823.8057811549,20703.7057669999
643,3,0.66,0.38,0.7,0.4,60052.0132382304,17114.6751206905
644,3,0.66,0.52,0.46,0.2,57479.8152291255,15487.765257949
645,2,0.24,0.66,0.46,0.2,59241.9176558693,11364.2930100733
646,2.5,0.52,0.24,0.1,0.2,45330.2040662675,13391.6196799215
647,3,0.8,0.52,0.1,0.2,47127.0460777599,16736.0925458116
648,3,0.52,0.66,0.22,0.6,53547.5121656085,16766.8600512268
649,0.5,0.1,0.8,0.46,0.2,51992.1411889235,10131.0332084169
650,0.5,0.38,0.24,0.34,0.4,38882.068164326,13987.6956773416
651,3,0.38,0.1,0.58,0.4,59350.1550625729,13218.624400654
652,2.5,0.52,0.38,0.34,0.2,52632.3852741093,13835.16589797
653,0.5,0.1,0.1,0.46,0.2,45294.2107379652,9124.1204507578
654,3,0.52,0.66,0.7,0.2,65723.8835164365,14423.102680896
655,2,0.1,0.1,0.1,0.2,47710.7128654283,8318.71870042621
656,1,0.38,0.66,0.1,0.2,41565.3106270113,12707.5610650622
657,2.5,0.8,0.52,0.7,0.4,56525.473187778,18945.9568939274
658,1.5,0.66,0.66,0.34,0.6,45173.071032136,19268.0713608098
659,0.5,0.8,0.24,0.7,0.6,39726.885566385,21102.6749506172
660,1,0.66,0.52,0.46,0.4,43972.9341571294,17996.4603834291
661,1,0.52,0.66,0.34,0.6,43824.6918897306,17671.1161149695
662,2,0.52,0.38,0.34,0.2,49553.6987805967,13970.4404702162
663,3,0.1,0.24,0.22,0.2,58544.8228174491,8795.30311880211
664,2.5,0.8,0.52,0.22,0.2,47283.33657454,16970.2753033597
665,2.5,0.38,0.8,0.7,0.4,65430.021052444,14294.3120061687
666,2.5,0.66,0.38,0.1,0.2,44786.8700988702,15205.3797086994
667,2,0.24,0.1,0.34,0.4,50535.9514834839,11157.9763834825
668,2,0.8,0.52,0.34,0.2,47094.6749921237,17226.8315848659
669,0.5,0.8,0.24,0.58,0.6,37379.3007544607,21115.186449638
670,2,0.38,0.24,0.22,0.6,45982.8811117128,14446.2534693826
671,1,0.52,0.66,0.1,0.2,39539.261999513,14554.6520221257
672,2,0.66,0.38,0.58,0.4,51800.8637112641,17391.9899517076
673,2.5,0.66,0.8,0.58,0.6,57652.0049113654,18986.5115371178
674,1,0.24,0.1,0.46,0.2,46850.5586912363,10689.8756319894
675,1.5,0.52,0.38,0.22,0.4,42580.3557135205,15656.0062201879
676,0.5,0.52,0.8,0.58,0.2,48021.4252818724,15295.8382870192
677,1.5,0.8,0.66,0.7,0.6,50688.1737693465,20854.611566067
678,2,0.52,0.38,0.58,0.4,53915.8120916646,15658.1724700623
679,2,0.24,0.66,0.34,0.6,55491.2985669723,12679.1894278227
680,1,0.1,0.38,0.7,0.4,57065.1312696989,10203.3236211107
681,1.5,0.1,0.8,0.1,0.6,50497.868297506,9929.58524089967
682,3,0.24,0.24,0.46,0.2,61406.8397211102,10750.1914638401
683,2.5,0.24,0.52,0.34,0.4,57876.8252045878,11696.3760897114
684,3,0.66,0.8,0.34,0.4,56184.6298805301,17311.2641894398
685,2.5,0.38,0.8,0.7,0.6,64749.9917314347,15323.3445372606
686,0.5,0.8,0.1,0.22,0.2,29736.0855060477,17715.4763355914
687,2,0.8,0.52,0.22,0.4,43248.4798273473,19089.8189699613
688,2,0.8,0.52,0.34,0.6,45112.6762487106,20570.8498957222
689,1,0.38,0.1,0.7,0.4,48993.5295536777,13817.2066621012
690,2.5,0.8,0.1,0.7,0.4,52338.1478997918,18542.2976435044
691,2.5,0.24,0.1,0.22,0.2,51353.5614679576,10148.1273507438
692,2,0.24,0.8,0.22,0.4,54312.3507597209,11924.6684508026
693,2.5,0.1,0.8,0.22,0.2,60623.1857167675,9552.07762867334
694,1.5,0.24,0.1,0.1,0.2,41718.8975565374,10020.6302738024
695,0.5,0.66,0.52,0.7,0.6,44357.1649377438,19715.8443660167
696,1.5,0.24,0.24,0.58,0.2,54572.737192171,11007.5650773042
697,2,0.1,0.66,0.22,0.2,56251.5370758143,9393.01527715045
698,2,0.52,0.38,0.1,0.2,43674.9891019448,13747.7361143279
699,3,0.52,0.66,0.7,0.6,63973.1885661303,17024.5732992376
700,2,0.24,0.24,0.34,0.6,51516.5490875636,12132.7168517922
701,2,0.1,0.8,0.7,0.2,68018.5213485546,10391.1593403717
702,3,0.52,0.1,0.22,0.6,48057.0802568021,16154.552679638
703,2,0.38,0.8,0.58,0.2,60684.3053849496,13183.876982351
704,1.5,0.1,0.66,0.46,0.4,58224.8309299706,10129.2422505163
705,3,0.8,0.8,0.46,0.4,56839.215948312,18919.500511345
706,0.5,0.52,0.1,0.7,0.4,42887.7881914363,16099.0731064907
707,1.5,0.8,0.24,0.1,0.4,34393.8931589321,19155.3668524055
708,1,0.1,0.52,0.34,0.6,50332.762392771,10101.0724321829
709,3,0.24,0.8,0.46,0.4,65893.4215142523,12155.4256965444
710,1,0.52,0.1,0.1,0.6,32417.5935838342,17121.7405095269
711,0.5,0.8,0.8,0.22,0.2,36611.0752137624,18352.9204166352
712,3,0.52,0.38,0.34,0.4,54584.5176316963,15175.5615185756
713,2,0.24,0.8,0.22,0.2,54840.6050963407,11158.4613087338
714,1.5,0.52,0.24,0.7,0.4,51686.1287839106,15748.2887513517
715,0.5,0.1,0.1,0.46,0.6,44826.1584844919,9810.27018383521
716,0.5,0.24,0.8,0.7,0.2,54666.5889587161,12105.1545727581
717,1.5,0.8,0.52,0.58,0.6,47075.2240701801,20775.3444125079
718,1,0.1,0.8,0.34,0.6,52779.7158543486,10461.7393940158
719,0.5,0.24,0.24,0.7,0.6,48513.6541867599,13006.2718903786
720,0.5,0.38,0.52,0.46,0.4,44381.438569099,14427.0910755622
721,2,0.8,0.52,0.46,0.4,48661.1833069773,19096.2745221842
722,1.5,0.66,0.66,0.7,0.4,53573.5539724907,17904.6491978926
723,2.5,0.66,0.8,0.34,0.6,52506.8046659109,18935.633486255
724,2,0.24,0.1,0.46,0.4,53281.6229685125,11331.4011240965
725,0.5,0.66,0.1,0.22,0.2,31355.4175704513,16046.3241490123
726,1.5,0.38,0.52,0.7,0.2,57463.3603117336,13071.4985195195
727,1.5,0.52,0.1,0.46,0.2,46048.8147170826,13872.5303315016
728,2,0.66,0.66,0.34,0.4,49195.7695562679,17578.6663422256
729,2.5,0.8,0.66,0.22,0.4,47459.7681862972,18972.1455220357
730,2.5,0.24,0.1,0.22,0.6,50282.2877418998,11664.2191138113
731,0.5,0.52,0.1,0.7,0.4,42887.7881914363,16099.0731064907
732,1.5,0.52,0.24,0.34,0.4,43993.6362488077,15539.005931001
733,2.5,0.52,0.66,0.34,0.2,55207.9708920901,14168.2077644806
734,2,0.66,0.24,0.1,0.6,38565.9099352788,18711.6839747282
735,1,0.52,0.24,0.1,0.6,33965.5151576402,17279.0760773059
736,0.5,0.24,0.1,0.7,0.6,47011.4905544181,12803.4985221083
737,3,0.1,0.66,0.1,0.2,59410.5523355455,9151.33164120124
738,1,0.8,0.52,0.58,0.2,45654.4021991145,17797.9386995646
739,1,0.1,0.1,0.1,0.4,40245.928971027,8704.85205341319
740,1.5,0.52,0.1,0.46,0.6,44410.6283182082,16836.3095914695
741,3,0.1,0.24,0.22,0.6,58069.9954584629,9231.39954657066
742,3,0.1,0.1,0.34,0.2,59973.4018963161,8802.45529975203
743,2,0.66,0.1,0.1,0.4,37838.5490470511,16963.7187688475
744,1.5,0.24,0.8,0.1,0.2,48487.0149415349,11012.6929590166
745,3,0.52,0.1,0.1,0.4,45799.2940861831,14624.9092160141
746,0.5,0.8,0.52,0.58,0.6,40136.496444701,21242.6786567293
747,1.5,0.8,0.24,0.22,0.4,37331.546384479,19119.3623028975
748,2,0.8,0.66,0.34,0.4,47287.6658957646,19188.6699637704
749,2,0.38,0.24,0.7,0.2,58019.4573482188,12631.0698602287
750,3,0.24,0.8,0.7,0.2,71418.6986302457,11820.7711562739
751,1,0.52,0.66,0.34,0.2,45373.9805204132,14724.8809762865
752,2.5,0.24,0.8,0.58,0.2,66092.4658746707,11666.9583931278
753,1.5,0.66,0.66,0.7,0.2,54563.3268420243,16279.0841178348
754,3,0.1,0.1,0.7,0.2,67725.3037737194,9443.74054470417
755,0.5,0.24,0.38,0.7,0.6,49925.0930033441,13193.457410697
756,1,0.66,0.52,0.1,0.4,35594.8609682036,18019.7133862035
757,0.5,0.1,0.38,0.34,0.6,44985.7320234461,10053.7551541434
758,2.5,0.8,0.52,0.1,0.4,43254.0049152175,18873.0223174291
