Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling,total_solarRad,
3780,0.84,0.62,0.475,0.26,0.4,19238.20559,2483.943368,7001.076551,
3781,1.92,0.49,0.6,0.34,0.2,23688.07055,1957.355316,4453.853084,
3782,3,0.62,0.35,0.34,0.8,23063.73231,2555.31078,8546.999977,
3783,0.84,0.1,0.35,0.18,0.6,20316.60351,1158.082545,564.4545755,
3784,1.38,0.75,0.475,0.5,0.8,21488.21303,3044.931465,10706.21581,
3785,0.84,0.1,0.6,0.26,0.2,22539.78976,1214.156654,430.851903,
3786,3,0.1,0.475,0.26,0.6,26235.12019,1195.877355,602.2866672,
3787,0.84,0.23,0.1,0.42,0.4,20133.50196,1401.668831,1673.021498,
3788,0.3,0.23,0.1,0.26,0.6,17174.43506,1480.591986,1883.363079,
3789,1.38,0.36,0.35,0.1,0.2,19603.04695,1546.938005,2841.106425,
3790,2.46,0.49,0.225,0.18,0.8,20564.43828,2194.725958,6185.454872,
3791,1.92,0.36,0.6,0.1,0.4,21931.75341,1742.309073,3394.104642,
3792,0.3,0.23,0.475,0.34,0.8,20093.60575,1733.373156,2093.37697,
3793,1.38,0.36,0.475,0.34,0.6,22142.32201,1918.397337,3616.778068,
3794,0.84,0.62,0.475,0.1,0.6,17518.72018,2644.57283,7782.042563,
3795,2.46,0.49,0.475,0.42,0.4,24478.37361,2059.407411,5030.459304,
3796,2.46,0.62,0.475,0.26,0.8,22153.89289,2624.277029,8551.60683,
3797,1.38,0.75,0.35,0.42,0.4,20607.4118,2674.954433,8773.377263,
3798,3,0.1,0.475,0.18,0.2,25658.65806,1124.829513,463.1467429,
3799,3,0.23,0.225,0.18,0.4,23274.25212,1319.851331,1790.035734,
3800,1.92,0.23,0.6,0.42,0.6,25279.53242,1625.809592,2009.625859,
3801,3,0.75,0.6,0.1,0.6,21971.89642,2761.307946,9730.634564,
3802,2.46,0.49,0.6,0.18,0.4,23095.42776,2044.317954,5030.459304,
3803,0.3,0.23,0.475,0.18,0.2,19014.77858,1415.722187,1463.335297,
3804,3,0.1,0.6,0.34,0.2,27652.23519,1224.585152,463.1467429,
3805,1.92,0.1,0.475,0.42,0.6,25525.40173,1265.924224,602.0938391,
3806,0.3,0.36,0.6,0.5,0.6,21542.72811,2102.304936,3619.542089,
3807,1.92,0.1,0.6,0.18,0.8,24116.34285,1245.314344,671.5995253,
3808,3,0.49,0.35,0.42,0.4,24713.94911,1992.780326,5028.472727,
3809,1.38,0.62,0.475,0.5,0.8,22032.18111,2750.48303,8559.563598,
3810,3,0.49,0.35,0.5,0.8,24978.99375,2266.319316,6181.481717,
3811,2.46,0.75,0.6,0.26,0.4,22745.60591,2629.873152,8769.494223,
3812,3,0.1,0.6,0.34,0.4,27595.15785,1247.623463,532.716705,
3813,1.38,0.36,0.475,0.5,0.2,23800.13722,1714.306062,2841.106425,
3814,3,0.1,0.475,0.42,0.6,27534.84661,1253.614091,602.2866672,
3815,0.3,0.75,0.6,0.18,0.4,17384.50487,2861.073967,8776.629944,
3816,2.46,0.49,0.225,0.42,0.6,22810.78246,2122.2149,5607.957088,
3817,1.92,0.49,0.475,0.1,0.6,20429.51921,2180.929565,5610.63178,
3818,2.46,0.1,0.1,0.34,0.4,23786.00617,1068.699224,532.6765788,
3819,3,0.23,0.35,0.18,0.6,23878.6899,1438.086634,2007.567767,
3820,3,0.1,0.225,0.1,0.6,23384.89339,1045.564905,602.2866672,
3821,1.92,0.49,0.225,0.18,0.4,19903.68206,1952.739649,5032.242432,
3822,3,0.36,0.6,0.5,0.4,27309.48901,1816.148579,3391.427274,
3823,0.84,0.62,0.6,0.18,0.6,18970.41485,2682.63851,7782.042563,
3824,3,0.36,0.1,0.1,0.2,21191.90166,1393.274462,2993.230601,
3825,1.92,0.36,0.225,0.42,0.6,22439.78514,1821.835909,3793.639999,
3826,1.92,0.1,0.225,0.42,0.8,24066.83887,1193.654298,671.5995253,
3827,0.84,0.1,0.1,0.26,0.6,19482.07236,1087.505004,564.4545755,
3828,1.92,0.36,0.6,0.42,0.2,24910.14889,1715.965579,2994.569285,
3829,1.92,0.62,0.6,0.42,0.2,23835.19525,2240.715022,6218.302699,
3830,0.3,0.36,0.475,0.34,0.8,19384.38208,2146.007091,4008.299251,
3831,2.46,0.36,0.225,0.26,0.6,22114.07039,1749.335156,3791.760555,
3832,0.84,0.23,0.6,0.34,0.6,22268.55346,1647.038961,1882.871544,
3833,0.84,0.75,0.6,0.42,0.2,21073.56414,2604.890782,7807.806912,
3834,0.3,0.1,0.1,0.42,0.8,19369.6617,1202.511215,630.9014586,
3835,1.38,0.1,0.475,0.26,0.8,22994.07628,1244.178744,631.567199,
3836,2.46,0.1,0.6,0.26,0.4,25967.25842,1225.596975,532.6765788,
3837,0.84,0.75,0.6,0.42,0.2,21073.56414,2604.890782,7807.806912,
3838,0.3,0.75,0.475,0.42,0.4,18803.66834,2837.816745,8776.629944,
3839,2.46,0.49,0.6,0.34,0.8,24121.53121,2339.592614,6185.454872,
3840,0.3,0.36,0.475,0.34,0.6,19533.88602,2031.084441,3619.542089,
3841,1.38,0.1,0.475,0.18,0.4,22383.64557,1159.387493,497.8088828,
3842,2.46,0.1,0.1,0.42,0.6,24384.60499,1117.654729,602.2264778,
3843,2.46,0.1,0.1,0.26,0.8,23016.39347,1080.484352,671.7763769,
3844,0.84,0.36,0.475,0.5,0.2,22570.89549,1751.714936,2841.595155,
3845,2.46,0.1,0.1,0.1,0.4,21647.18155,979.6230313,532.6765788,
3846,0.3,0.75,0.225,0.26,0.8,15431.315,3115.771682,10712.72117,
3847,0.84,0.62,0.1,0.5,0.2,19219.18428,2193.712046,6220.110539,
3848,1.92,0.36,0.475,0.26,0.8,22414.74942,1969.70447,4193.175355,
3849,1.92,0.49,0.6,0.42,0.2,24345.81713,1976.651331,4453.853084,
3850,0.3,0.1,0.35,0.42,0.8,20929.08009,1305.107226,630.9014586,
3851,0.3,0.75,0.35,0.5,0.6,18483.13446,2978.792621,9744.675557,
3852,0.84,0.23,0.475,0.18,0.8,20064.61554,1633.280585,2092.72159,
3853,1.38,0.75,0.225,0.5,0.4,20492.92203,2645.031734,8773.377263,
3854,3,0.49,0.225,0.42,0.2,24204.3573,1791.734432,4451.968231,
3855,3,0.1,0.1,0.18,0.8,23308.13893,1044.000901,671.8566294,
3856,1.92,0.49,0.225,0.18,0.8,19521.34241,2241.962407,6189.021128,
3857,1.92,0.23,0.225,0.1,0.6,20341.2384,1388.820257,2009.625859,
3858,1.92,0.49,0.475,0.26,0.4,22110.35645,2060.40138,5032.242432,
3859,1.92,0.75,0.475,0.1,0.2,19871.37881,2419.270024,7806.030808,
3860,2.46,0.23,0.1,0.1,0.6,20597.21132,1323.268546,2008.69805,
3861,0.84,0.1,0.6,0.18,0.2,21822.46569,1184.258641,430.851903,
3862,1.92,0.23,0.475,0.5,0.2,25514.05477,1461.312626,1573.189732,
3863,1.38,0.62,0.225,0.26,0.6,18723.68779,2514.116694,7779.458831,
3864,1.38,0.49,0.6,0.1,0.2,20414.56294,1943.194143,4662.708516,
3865,2.46,0.62,0.35,0.26,0.2,22127.07225,2087.565374,6217.260103,
3866,1.38,0.1,0.475,0.34,0.4,23780.84619,1217.607805,497.8088828,
3867,1.38,0.49,0.35,0.34,0.4,20976.69777,2077.925325,5258.767774,
3868,0.84,0.36,0.35,0.26,0.4,19654.49263,1771.520018,3229.919707,
3869,1.38,0.1,0.1,0.34,0.8,21442.08959,1128.074629,631.567199,
3870,0.84,0.23,0.35,0.34,0.2,21147.11189,1393.313184,1463.171452,
3871,0.84,0.1,0.35,0.26,0.6,21044.48902,1188.525751,564.4545755,
3872,0.84,0.1,0.225,0.26,0.8,20235.14098,1167.937848,631.2559117,
3873,3,0.62,0.1,0.18,0.4,20511.35913,2134.840776,6993.072253,
3874,3,0.62,0.6,0.42,0.2,25770.12527,2177.357149,6216.10839,
3875,0.84,0.36,0.35,0.18,0.8,18600.72448,2000.031961,4006.568812,
3876,2.46,0.62,0.225,0.5,0.8,22671.86317,2577.99336,8551.60683,
3877,1.92,0.75,0.475,0.34,0.4,21751.86417,2649.595719,8771.522899,
3878,0.84,0.23,0.225,0.18,0.2,18948.42261,1287.687906,1463.171452,
3879,2.46,0.36,0.225,0.42,0.2,23843.86105,1562.050857,2993.942804,
3880,1.38,0.1,0.35,0.42,0.8,23643.0101,1255.896886,631.567199,
3881,3,0.23,0.225,0.5,0.4,25941.67638,1430.221855,1790.035734,
3882,0.84,0.49,0.225,0.5,0.8,19933.12098,2404.900233,6453.784358,
3883,0.3,0.23,0.225,0.42,0.8,19295.53338,1664.274205,2093.37697,
3884,1.92,0.62,0.225,0.1,0.4,18587.92579,2255.472236,6997.460871,
3885,2.46,0.36,0.1,0.1,0.6,19816.05129,1656.375402,3791.760555,
3886,2.46,0.1,0.225,0.5,0.4,25842.38947,1172.504189,532.6765788,
3887,0.84,0.62,0.1,0.42,0.6,18066.94823,2554.538646,7782.042563,
3888,2.46,0.36,0.475,0.42,0.4,25093.71845,1766.415304,3392.851679,
3889,1.92,0.1,0.1,0.18,0.4,21305.74561,1012.220624,532.588153,
3890,3,0.75,0.6,0.26,0.4,23673.55926,2589.070367,8767.269282,
3891,0.84,0.75,0.6,0.1,0.4,17961.96247,2791.520622,8775.075107,
3892,1.38,0.75,0.6,0.26,0.6,20390.04859,2910.090986,9739.796535,
3893,2.46,0.23,0.35,0.1,0.8,22086.49443,1482.680304,2226.606843,
3894,2.46,0.23,0.1,0.34,0.4,22909.02466,1333.1418,1790.789256,
3895,0.84,0.75,0.6,0.26,0.6,19193.77775,2969.08392,9742.343302,
3896,1.92,0.75,0.1,0.34,0.4,19449.19954,2537.437356,8771.522899,
3897,0.3,0.75,0.1,0.18,0.2,14579.77001,2509.67938,7808.584331,
3898,2.46,0.1,0.6,0.1,0.6,24494.21984,1184.717481,602.2264778,
3899,0.84,0.23,0.1,0.34,0.4,19448.24222,1375.787417,1673.021498,
3900,1.38,0.36,0.35,0.42,0.8,21965.43398,1995.90574,4004.61389,
3901,0.3,0.1,0.1,0.34,0.4,18809.01756,1100.719187,497.4760127,
3902,3,0.75,0.6,0.34,0.8,23880.74331,2927.979322,10693.99985,
3903,2.46,0.62,0.1,0.34,0.2,21255.06018,2008.885834,6217.260103,
3904,0.84,0.1,0.475,0.5,0.4,23808.31273,1287.825855,497.6532392,
3905,0.3,0.75,0.1,0.18,0.4,14310.26741,2730.181409,8776.629944,
3906,0.3,0.75,0.1,0.42,0.8,15986.95295,3080.375726,10712.72117,
3907,3,0.62,0.6,0.5,0.6,25904.23722,2526.903182,7770.036115,
3908,3,0.23,0.35,0.1,0.8,23071.12809,1468.974253,2225.099799,
3909,1.92,0.23,0.6,0.34,0.4,24755.02431,1528.596505,1791.407795,
3910,1.38,0.36,0.6,0.18,0.8,21266.76409,2020.003761,4004.61389,
3911,3,0.62,0.475,0.18,0.8,22383.29908,2572.469028,8546.999977,
3912,2.46,0.23,0.1,0.34,0.6,22768.51706,1405.814392,2008.69805,
3913,0.3,0.75,0.475,0.26,0.2,17686.82565,2629.913911,7808.584331,
3914,1.92,0.75,0.1,0.5,0.2,21066.21844,2346.204597,7806.030808,
3915,1.38,0.1,0.6,0.18,0.6,22989.88229,1234.429478,564.6880409,
3916,1.38,0.1,0.225,0.42,0.8,22903.76873,1206.00328,631.567199,
3917,3,0.62,0.225,0.42,0.2,23667.49092,2040.867932,6216.10839,
3918,3,0.62,0.1,0.34,0.2,22203.89108,1976.347406,6216.10839,
3919,3,0.62,0.475,0.1,0.2,22331.34523,2061.587045,6216.10839,
3920,3,0.49,0.225,0.26,0.6,22401.87951,2058.063369,5604.977222,
3921,2.46,0.36,0.1,0.1,0.8,19685.93992,1754.660647,4190.66943,
3922,2.46,0.1,0.1,0.34,0.8,23700.14364,1107.867256,671.7763769,
3923,3,0.36,0.225,0.18,0.8,22237.34934,1795.466602,4187.820619,
3924,3,0.1,0.6,0.34,0.4,27595.15785,1247.623463,532.716705,
3925,1.38,0.75,0.35,0.1,0.8,17273.3943,3008.09495,10706.21581,
3926,0.84,0.1,0.6,0.1,0.8,20893.91833,1249.42652,631.2559117,
3927,1.92,0.75,0.225,0.42,0.4,20941.20458,2584.313127,8771.522899,
3928,1.38,0.1,0.35,0.1,0.4,20928.8696,1082.584026,497.8088828,
3929,0.84,0.75,0.1,0.42,0.2,18090.3941,2450.036337,7807.806912,
3930,1.38,0.75,0.35,0.5,0.6,20994.61673,2859.390371,9739.796535,
3931,0.3,0.23,0.475,0.1,0.4,18112.8585,1480.318259,1673.349188,
3932,3,0.36,0.35,0.18,0.8,22994.60212,1838.981355,4187.820619,
3933,0.3,0.49,0.35,0.42,0.6,18870.33664,2377.946989,5858.964078,
3934,0.3,0.75,0.1,0.18,0.2,14579.77001,2509.67938,7808.584331,
3935,1.92,0.23,0.225,0.5,0.4,23955.78142,1443.436394,1791.407795,
3936,2.46,0.49,0.225,0.5,0.8,23291.71624,2251.030155,6185.454872,
3937,2.46,0.1,0.35,0.42,0.8,25862.29359,1229.756944,671.7763769,
3938,1.38,0.49,0.225,0.5,0.6,21331.11933,2214.788096,5854.827032,
3939,1.38,0.62,0.1,0.1,0.8,16175.61479,2619.905054,8559.563598,
3940,0.84,0.49,0.6,0.1,0.6,18760.63754,2337.596082,5857.000583,
3941,2.46,0.49,0.6,0.18,0.8,22728.62238,2311.683449,6185.454872,
3942,0.84,0.75,0.225,0.1,0.6,15488.17947,2879.147222,9742.343302,
3943,1.92,0.23,0.225,0.1,0.6,20341.2384,1388.820257,2009.625859,
3944,1.92,0.49,0.6,0.1,0.4,21320.43542,2065.454519,5032.242432,
3945,3,0.1,0.475,0.1,0.8,24802.92152,1153.324638,671.8566294,
3946,3,0.36,0.475,0.34,0.2,25573.44213,1614.309049,2993.230601,
3947,2.46,0.23,0.225,0.42,0.6,24221.70132,1479.318604,2008.69805,
3948,0.3,0.1,0.35,0.5,0.8,21582.07564,1331.58682,630.9014586,
3949,3,0.49,0.475,0.5,0.4,26040.05855,2056.911158,5028.472727,
3950,2.46,0.23,0.6,0.34,0.8,25582.73081,1643.095965,2226.606843,
3951,1.92,0.23,0.35,0.42,0.6,23924.5512,1538.408561,2009.625859,
3952,3,0.1,0.475,0.26,0.2,26348.25405,1153.683104,463.1467429,
3953,0.3,0.23,0.475,0.26,0.6,19497.46756,1624.650778,1883.363079,
3954,0.3,0.23,0.475,0.42,0.6,20885.35018,1671.71684,1883.363079,
3955,1.92,0.49,0.35,0.34,0.2,22315.06632,1873.475373,4453.853084,
3956,1.38,0.1,0.6,0.34,0.2,24496.85307,1232.97451,430.9297248,
3957,0.84,0.36,0.6,0.18,0.8,20014.4739,2080.246716,4006.568812,
3958,1.92,0.62,0.6,0.18,0.6,21290.4133,2558.957367,7776.619042,
3959,0.3,0.75,0.475,0.26,0.8,16954.30248,3166.719816,10712.72117,
3960,1.92,0.36,0.35,0.34,0.8,22394.25644,1948.564275,4193.175355,
3961,1.92,0.1,0.475,0.34,0.2,24990.44787,1184.903016,463.0824668,
3962,0.84,0.49,0.225,0.42,0.6,19456.11031,2261.454478,5857.000583,
3963,0.84,0.62,0.6,0.5,0.2,22175.13801,2362.373712,6220.110539,
3964,3,0.62,0.6,0.34,0.4,24863.30597,2327.860113,6993.072253,
3965,2.46,0.49,0.35,0.18,0.4,21707.90104,1962.476584,5030.459304,
3966,3,0.62,0.6,0.26,0.4,24186.39615,2313.393014,6993.072253,
3967,3,0.1,0.225,0.5,0.8,26732.52639,1208.541759,671.8566294,
3968,1.92,0.49,0.225,0.1,0.8,18759.51831,2229.966757,6189.021128,
3969,0.84,0.49,0.1,0.26,0.4,17436.06004,2029.294809,5260.216808,
3970,0.3,0.36,0.475,0.26,0.6,18824.5384,2014.632476,3619.542089,
3971,1.38,0.49,0.1,0.42,0.2,20305.55262,1833.746421,4662.708516,
3972,1.92,0.62,0.1,0.34,0.6,19717.39449,2425.039606,7776.619042,
3973,2.46,0.36,0.6,0.5,0.2,26557.45248,1718.169227,2993.942804,
3974,0.84,0.1,0.475,0.5,0.2,23869.80207,1255.081055,430.851903,
3975,3,0.75,0.35,0.18,0.2,21866.22692,2298.628603,7803.904,
3976,1.92,0.49,0.225,0.5,0.6,22434.36291,2174.600443,5610.63178,
3977,1.92,0.75,0.35,0.42,0.2,21983.52382,2420.801631,7806.030808,
3978,1.38,0.23,0.225,0.18,0.6,19959.03613,1431.09561,1882.258407,
3979,0.3,0.62,0.475,0.42,0.4,19275.42641,2570.637556,7002.644712,
3980,3,0.23,0.1,0.34,0.2,24019.56939,1256.609029,1572.503701,
3981,3,0.75,0.475,0.18,0.6,22030.22038,2734.307739,9730.634564,
3982,0.3,0.62,0.475,0.5,0.2,20168.62536,2395.504067,6220.89462,
3983,0.3,0.1,0.1,0.34,0.4,18809.01756,1100.719187,497.4760127,
3984,2.46,0.23,0.35,0.26,0.8,23543.21975,1534.658432,2226.606843,
3985,0.84,0.23,0.6,0.18,0.8,20744.00183,1674.899921,2092.72159,
3986,0.84,0.23,0.225,0.42,0.4,20938.38929,1451.584184,1673.021498,
3987,3,0.62,0.35,0.42,0.4,24149.65569,2272.863376,6993.072253,
3988,2.46,0.49,0.225,0.5,0.2,23897.09945,1836.864819,4452.96152,
3989,3,0.36,0.475,0.5,0.2,26844.6184,1668.471202,2993.230601,
3990,3,0.23,0.35,0.26,0.2,24862.55594,1324.433481,1572.503701,
3991,2.46,0.62,0.225,0.26,0.8,20668.20445,2551.049917,8551.60683,
3992,3,0.36,0.475,0.1,0.2,23461.93597,1537.663635,2993.230601,
3993,0.3,0.75,0.475,0.1,0.2,16185.2315,2624.440789,7808.584331,
3994,2.46,0.49,0.6,0.5,0.2,25988.63996,1965.759886,4452.96152,
3995,0.84,0.49,0.475,0.18,0.6,18832.78938,2308.54341,5857.000583,
3996,1.92,0.1,0.35,0.5,0.6,25465.08758,1246.015814,602.0938391,
3997,1.92,0.1,0.475,0.26,0.2,24315.04685,1156.533594,463.0824668,
3998,3,0.75,0.35,0.26,0.8,21809.89929,2860.578782,10693.99985,
3999,1.92,0.62,0.6,0.42,0.6,23353.37995,2585.713428,7776.619042,
4000,3,0.49,0.35,0.1,0.8,21545.09928,2181.143227,6181.481717,
4001,3,0.75,0.475,0.18,0.4,22292.27876,2544.090283,8767.269282,
4002,0.3,0.1,0.475,0.42,0.4,21756.9652,1279.279695,497.4760127,
4003,0.84,0.1,0.6,0.1,0.4,21008.91244,1185.717552,497.6532392,
4004,3,0.49,0.475,0.34,0.6,24547.51972,2157.413686,5604.977222,
4005,3,0.62,0.1,0.1,0.8,19314.19342,2450.110348,8546.999977,
4006,1.92,0.75,0.1,0.42,0.8,19635.18995,2892.60459,10702.50708,
4007,0.3,0.75,0.475,0.1,0.2,16185.2315,2624.440789,7808.584331,
4008,1.38,0.49,0.1,0.18,0.8,17550.39609,2256.405232,6450.88629,
4009,0.3,0.62,0.6,0.5,0.8,20178.98681,2913.403045,8566.144897,
4010,0.84,0.75,0.475,0.1,0.2,17535.076,2545.545502,7807.806912,
4011,1.38,0.23,0.1,0.18,0.8,19039.81662,1452.858575,2091.904074,
4012,1.92,0.75,0.475,0.34,0.4,21751.86417,2649.595719,8771.522899,
4013,1.38,0.36,0.225,0.42,0.8,21207.70889,1949.296993,4004.61389,
4014,0.84,0.62,0.1,0.1,0.6,15135.4881,2536.131144,7782.042563,
4015,1.38,0.23,0.475,0.1,0.4,20816.53014,1414.23306,1672.61274,
4016,0.84,0.62,0.6,0.42,0.6,21063.24523,2698.679129,7782.042563,
4017,0.84,0.75,0.225,0.34,0.8,17473.47749,3040.488885,10709.6115,
4018,0.84,0.23,0.1,0.42,0.4,20133.50196,1401.668831,1673.021498,
4019,3,0.49,0.1,0.42,0.2,23412.92177,1743.695935,4451.968231,
4020,2.46,0.75,0.1,0.1,0.8,17789.17829,2832.454943,10698.44973,
4021,0.3,0.49,0.225,0.5,0.6,18760.60098,2346.311359,5858.964078,
4022,0.84,0.49,0.6,0.18,0.2,19930.80106,2019.391448,4663.433033,
4023,1.92,0.36,0.225,0.26,0.2,21445.0521,1533.488408,2994.569285,
4024,1.38,0.62,0.35,0.34,0.4,20432.93256,2387.288892,6999.354063,
4025,1.92,0.23,0.35,0.42,0.8,23838.13534,1603.409991,2227.843922,
4026,2.46,0.75,0.6,0.1,0.2,21575.1988,2405.801877,7805.01647,
4027,1.38,0.23,0.1,0.5,0.4,22049.80498,1404.149669,1672.61274,
4028,1.92,0.23,0.475,0.34,0.2,24229.01792,1409.302439,1573.189732,
4029,1.92,0.36,0.1,0.26,0.2,20637.59035,1483.741908,2994.569285,
4030,0.84,0.23,0.475,0.5,0.6,22915.56342,1651.657704,1882.871544,
4031,2.46,0.23,0.1,0.26,0.2,22361.08453,1232.334096,1572.880462,
4032,2.46,0.23,0.1,0.1,0.2,20889.33528,1169.819674,1572.880462,
4033,1.38,0.62,0.6,0.34,0.2,22072.46169,2276.928404,6219.249295,
4034,0.3,0.23,0.6,0.1,0.6,18675.64402,1619.366259,1883.363079,
4035,1.92,0.36,0.1,0.34,0.8,20825.85626,1854.565741,4193.175355,
4036,0.84,0.49,0.6,0.26,0.2,20658.48419,2035.334284,4663.433033,
4037,0.3,0.23,0.1,0.5,0.4,19390.45447,1461.095454,1673.349188,
4038,0.84,0.1,0.225,0.34,0.4,21054.11049,1136.192052,497.6532392,
4039,2.46,0.1,0.6,0.34,0.2,26689.87335,1224.426763,463.1266797,
4040,0.3,0.1,0.475,0.18,0.8,19522.6399,1262.518622,630.9014586,
4041,1.38,0.49,0.35,0.18,0.8,19165.87422,2336.884924,6450.88629,
4042,3,0.36,0.225,0.18,0.6,22357.7975,1705.102528,3789.623947,
4043,1.92,0.75,0.475,0.1,0.6,19334.80672,2819.913647,9737.01499,
4044,1.92,0.49,0.6,0.18,0.8,21697.93685,2358.34406,6189.021128,
4045,1.38,0.36,0.225,0.5,0.2,22355.40919,1622.610757,2841.106425,
4046,2.46,0.75,0.475,0.34,0.2,23039.52479,2402.796376,7805.01647,
4047,3,0.1,0.225,0.18,0.4,24172.78221,1058.377561,532.716705,
4048,3,0.1,0.35,0.1,0.8,24106.36626,1109.07497,671.8566294,
4049,1.92,0.49,0.35,0.18,0.8,20293.94505,2282.121633,6189.021128,
4050,0.3,0.49,0.225,0.42,0.6,18097.80649,2337.711524,5858.964078,
4051,0.84,0.1,0.6,0.1,0.6,20948.1015,1218.157256,564.4545755,
4052,0.84,0.49,0.35,0.26,0.2,19259.10263,1946.218693,4663.433033,
4053,0.3,0.23,0.475,0.34,0.8,20093.60575,1733.373156,2093.37697,
4054,0.3,0.1,0.225,0.18,0.8,18034.49532,1168.641328,630.9014586,
4055,3,0.1,0.475,0.42,0.6,27534.84661,1253.614091,602.2866672,
4056,0.3,0.1,0.35,0.42,0.2,21117.86175,1193.641745,430.7632897,
4057,0.3,0.49,0.6,0.34,0.4,19791.56079,2292.00479,5261.525804,
4058,1.38,0.23,0.35,0.42,0.2,23074.09047,1398.39346,1462.967073,
4059,2.46,0.49,0.475,0.1,0.4,21678.02022,1985.743828,5030.459304,
4060,1.92,0.49,0.1,0.34,0.6,20301.13585,2099.400454,5610.63178,
4061,1.92,0.1,0.475,0.5,0.2,26262.30017,1238.289973,463.0824668,
4062,0.3,0.1,0.6,0.5,0.2,23127.73091,1313.999806,430.7632897,
4063,1.92,0.36,0.6,0.42,0.8,24431.57156,2047.18878,4193.175355,
4064,3,0.36,0.1,0.18,0.2,21942.51269,1421.284856,2993.230601,
4065,1.38,0.1,0.225,0.34,0.6,22283.5254,1152.596419,564.6880409,
4066,0.84,0.23,0.225,0.5,0.8,21356.75531,1634.596724,2092.72159,
4067,1.38,0.36,0.1,0.34,0.2,20225.77942,1525.282873,2841.106425,
4068,1.92,0.23,0.475,0.26,0.6,23279.35222,1534.772311,2009.625859,
4069,1.38,0.23,0.35,0.26,0.8,21352.137,1573.885012,2091.904074,
4070,0.84,0.36,0.6,0.1,0.6,19395.44351,1951.936036,3618.244259,
4071,1.92,0.62,0.225,0.5,0.4,22096.75744,2313.962206,6997.460871,
4072,2.46,0.23,0.475,0.42,0.6,25653.03335,1569.286623,2008.69805,
4073,0.3,0.1,0.475,0.5,0.6,22343.46674,1342.159125,564.1887356,
4074,0.3,0.36,0.6,0.42,0.2,21224.69232,1823.506351,2842.027765,
4075,0.3,0.75,0.225,0.26,0.8,15431.315,3115.771682,10712.72117,
4076,1.38,0.75,0.6,0.1,0.4,19172.93974,2723.069476,8773.377263,
4077,1.92,0.62,0.1,0.5,0.6,21045.70717,2443.679495,7776.619042,
4078,0.84,0.1,0.225,0.5,0.2,22437.74475,1159.265222,430.851903,
4079,2.46,0.36,0.6,0.34,0.2,25282.6427,1671.163283,2993.942804,
4080,3,0.62,0.475,0.18,0.2,23070.79572,2078.710094,6216.10839,
4081,0.84,0.23,0.1,0.42,0.6,20001.00248,1486.955006,1882.871544,
4082,2.46,0.49,0.225,0.42,0.2,23258.46059,1816.567989,4452.96152,
4083,1.38,0.75,0.475,0.34,0.4,20656.68244,2703.115322,8773.377263,
4084,0.84,0.1,0.225,0.1,0.8,18734.51047,1106.579663,631.2559117,
4085,0.84,0.49,0.6,0.1,0.4,18959.22534,2177.581236,5260.216808,
4086,1.38,0.75,0.6,0.1,0.8,18703.32865,3059.930494,10706.21581,
4087,3,0.62,0.6,0.1,0.2,23004.81062,2102.539439,6216.10839,
4088,2.46,0.1,0.35,0.18,0.2,23984.71122,1081.701922,463.1266797,
4089,0.84,0.36,0.35,0.26,0.8,19337.84672,2017.108842,4006.568812,
4090,0.3,0.49,0.6,0.34,0.8,19418.54536,2578.929297,6456.402351,
4091,0.3,0.1,0.475,0.26,0.8,20256.34364,1292.498722,630.9014586,
4092,1.92,0.23,0.475,0.1,0.2,22092.17609,1325.80092,1573.189732,
4093,3,0.75,0.1,0.1,0.6,18959.00183,2620.351751,9730.634564,
4094,0.84,0.49,0.6,0.26,0.6,20247.65536,2356.285976,5857.000583,
4095,1.38,0.36,0.225,0.26,0.2,20330.91206,1550.857956,2841.106425,
4096,3,0.62,0.225,0.42,0.8,22968.24063,2527.300958,8546.999977,
4097,1.92,0.1,0.1,0.26,0.6,21966.94702,1066.931144,602.0938391,
4098,0.3,0.49,0.475,0.1,0.2,17099.52533,2039.901031,4664.087531,
4099,3,0.62,0.475,0.18,0.2,23070.79572,2078.710094,6216.10839,
4100,1.38,0.23,0.225,0.5,0.6,22711.33722,1529.421346,1882.258407,
4101,1.92,0.36,0.35,0.1,0.2,20726.01245,1528.608243,2994.569285,
4102,0.84,0.75,0.1,0.1,0.8,14412.20983,3019.006134,10709.6115,
4103,0.84,0.1,0.225,0.34,0.6,20992.84336,1167.382912,564.4545755,
4104,2.46,0.1,0.225,0.5,0.6,25787.52104,1192.729969,602.2264778,
4105,3,0.75,0.6,0.5,0.6,25369.82978,2809.876645,9730.634564,
4106,1.92,0.1,0.6,0.1,0.2,23537.8952,1138.807148,463.0824668,
4107,3,0.23,0.1,0.5,0.8,24955.75611,1503.964389,2225.099799,
4108,3,0.36,0.1,0.42,0.6,23625.94439,1725.18161,3789.623947,
4109,1.38,0.75,0.225,0.26,0.4,18462.50635,2626.602744,8773.377263,
4110,3,0.62,0.475,0.1,0.2,22331.34523,2061.587045,6216.10839,
4111,1.38,0.62,0.6,0.5,0.8,22704.818,2783.712716,8559.563598,
4112,2.46,0.23,0.1,0.34,0.4,22909.02466,1333.1418,1790.789256,
4113,3,0.62,0.35,0.26,0.8,22378.05445,2545.457285,8546.999977,
4114,1.38,0.62,0.225,0.18,0.8,17788.98708,2661.061778,8559.563598,
