Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
4609,0.8,0.38,0.76,1.06,0.2,236884.053,130004.9515
4610,1.3,0.38,0.32,1.06,0.8,223239.6847,154107.8948
4611,2.8,0.66,0.54,0.42,0.2,197768.8403,131722.5309
4612,1.3,0.1,0.1,0.1,0.8,148487.7136,87511.80594
4613,2.3,0.24,0.32,1.06,0.8,261677.2019,136343.6787
4614,0.3,0.52,0.1,0.1,0.6,81335.86371,138337.886
4615,0.3,0.66,0.98,1.38,0.4,225508.1498,171161.3342
4616,1.8,0.66,0.98,0.74,0.6,199541.1702,172258.722
4617,1.8,0.38,0.76,0.42,0.6,184802.3487,133157.4253
4618,1.8,0.38,0.32,1.06,0.8,234874.7653,154510.6555
4619,2.3,0.24,0.76,0.74,0.4,248695.2116,120746.4558
4620,2.8,0.52,1.2,1.06,0.6,264425.9455,166092.3655
4621,0.8,0.38,1.2,1.06,0.2,244214.149,132321.4479
4622,2.3,0.66,1.2,0.74,0.6,213843.895,173062.0655
4623,0.8,0.8,0.98,1.7,0.4,253912.1124,188361.9964
4624,1.8,0.1,0.54,1.7,0.8,321898.2515,132235.6025
4625,2.8,0.1,0.76,0.1,0.6,199819.2811,90623.06722
4626,1.8,0.38,0.76,1.7,0.2,310494.9193,145413.9829
4627,0.3,0.1,0.54,1.38,0.8,258076.702,125077.824
4628,1.8,0.52,0.98,0.42,0.8,170562.0165,161439.8096
4629,1.8,0.1,1.2,1.7,0.2,337842.394,130505.1424
4630,1.3,0.8,0.1,0.42,0.8,120200.4976,194623.9442
4631,0.8,0.24,0.76,0.42,0.6,173625.6993,116619.8233
4632,2.3,0.66,0.32,1.06,0.4,236398.5339,160562.9657
4633,0.8,0.38,0.54,1.7,0.6,269524.9307,160613.3315
4634,2.3,0.52,0.1,1.06,0.8,227568.8019,170736.5004
4635,2.3,0.66,1.2,1.06,0.8,236492.276,194023.758
4636,2.3,0.8,0.98,1.7,0.2,299556.1948,171127.4693
4637,0.3,0.66,0.32,1.06,0.6,178356.9944,176957.7979
4638,0.3,0.1,0.54,1.06,0.2,238234.3985,110078.1866
4639,1.8,0.52,0.76,0.74,0.4,214464.7362,144128.3228
4640,2.8,0.38,0.32,1.06,0.2,274557.055,129850.9245
4641,2.3,0.24,0.1,0.74,0.2,240150.945,111019.8904
4642,2.8,0.38,0.32,0.1,0.4,164947.8192,112491.5453
4643,0.8,0.38,0.54,1.7,0.8,264315.4985,168971.4036
4644,2.8,0.1,0.32,0.74,0.6,263396.6924,107183.8102
4645,2.3,0.24,0.98,1.7,0.8,322835.0614,154083.8903
4646,2.3,0.8,0.54,1.7,0.6,271332.2376,202826.1259
4647,1.3,0.38,0.32,0.42,0.4,170956.2611,120548.2639
4648,1.3,0.8,0.54,1.38,0.4,235293.7044,179852.3545
4649,2.8,0.24,0.1,1.38,0.8,293293.6123,142548.1382
4650,0.8,0.38,0.76,0.1,0.6,120882.4013,124358.6282
4651,1.3,0.1,0.76,0.42,0.8,201900.8747,101536.9051
4652,2.8,0.24,1.2,0.42,0.4,232891.0872,114792.2189
4653,1.3,0.1,1.2,0.1,0.4,173819.2919,90122.0667
4654,1.8,0.1,0.98,1.38,0.6,308262.5285,126172.9235
4655,2.8,0.1,1.2,1.7,0.4,357258.5878,133818.2766
4656,0.3,0.1,0.98,0.42,0.8,176241.4941,103198.8598
4657,1.8,0.38,1.2,0.1,0.2,166766.8465,107714.8204
4658,0.3,0.1,0.76,1.7,0.4,289206.4115,128438.5565
4659,0.8,0.8,0.76,1.38,0.4,226739.0234,181315.8754
4660,1.3,0.1,1.2,0.42,0.4,213050.7605,99979.55087
4661,2.3,0.66,0.76,1.06,0.6,236062.546,177871.0108
4662,2.8,0.38,0.76,0.42,0.6,206129.1016,133449.9579
4663,1.8,0.66,0.32,0.1,0.6,114269.5177,153502.3961
4664,2.3,0.8,0.54,1.38,0.8,240263.2848,213876.0363
4665,2.3,0.24,0.76,0.74,0.4,248695.2116,120746.4558
4666,0.3,0.24,0.98,0.74,0.8,192699.9817,132251.3437
4667,2.8,0.1,0.98,1.06,0.2,307963.9066,116226.8511
4668,1.3,0.38,0.76,0.42,0.4,179806.6407,123202.3138
4669,2.8,0.66,0.76,0.74,0.2,235668.3814,141249.7589
4670,2.8,0.8,0.76,0.42,0.2,193680.3962,141629.181
4671,2.3,0.8,1.2,1.06,0.6,233351.1576,194132.3957
4672,1.3,0.66,0.32,0.42,0.2,159661.5735,129849.2739
4673,0.3,0.38,0.54,1.7,0.8,249896.8915,169474.895
4674,1.3,0.24,0.76,1.38,0.4,281045.971,134940.474
4675,0.3,0.24,0.76,1.38,0.8,245014.1305,145891.9667
4676,1.8,0.66,0.76,0.42,0.8,155236.5429,178733.4827
4677,0.8,0.24,0.98,1.38,0.4,271670.1913,135664.7071
4678,0.3,0.66,0.76,0.74,0.4,165712.0724,156493.2139
4679,2.8,0.24,0.1,0.42,0.6,206861.3307,113756.5627
4680,2.8,0.38,0.32,1.06,0.2,274557.055,129850.9245
4681,2.3,0.38,0.1,0.74,0.2,229996.049,119751.4303
4682,2.3,0.66,0.1,0.42,0.2,177786.1362,128697.6242
4683,1.8,0.1,0.54,0.42,0.4,214035.0422,96814.76406
4684,2.8,0.38,0.32,0.1,0.4,164947.8192,112491.5453
4685,1.3,0.1,0.54,1.06,0.8,260907.9747,117493.2683
4686,0.3,0.1,0.76,1.7,0.2,291250.207,125955.617
4687,2.8,0.24,0.1,1.38,0.8,293293.6123,142548.1382
4688,1.3,0.8,0.32,1.38,0.8,213522.9363,214204.9434
4689,2.3,0.1,0.76,1.38,0.6,315799.1975,125409.9858
4690,2.3,0.38,0.32,0.1,0.8,142826.1324,130001.6403
4691,0.8,0.24,0.76,0.1,0.8,130139.2004,113314.2903
4692,2.3,0.66,0.54,0.74,0.4,211235.8324,154538.8543
4693,0.3,0.1,0.54,0.42,0.6,170233.219,98097.10731
4694,2.8,0.24,0.76,1.38,0.6,309193.44,142120.0677
4695,1.8,0.24,0.1,1.7,0.4,302467.9618,138515.6456
4696,0.8,0.1,0.76,1.7,0.2,305729.6106,126672.5184
4697,1.8,0.66,0.32,1.38,0.4,251733.8167,167249.5715
4698,0.8,0.24,0.1,1.06,0.8,219912.8454,134366.6958
4699,0.3,0.38,1.2,0.42,0.2,166217.231,115848.6543
4700,1.3,0.66,0.32,0.74,0.2,193605.4262,137869.2516
4701,2.8,0.52,0.98,1.38,0.4,294940.4718,160372.975
4702,0.3,0.66,0.54,0.1,0.8,77177.20157,174475.0634
4703,2.3,0.8,1.2,1.7,0.6,282659.7093,206099.1093
4704,2.3,0.66,0.1,0.74,0.6,192615.2138,167008.6428
4705,2.8,0.24,0.32,0.1,0.2,182892.676,94231.73789
4706,1.3,0.52,1.2,0.74,0.4,209982.4582,146217.3141
4707,0.3,0.52,1.2,1.38,0.2,246677.634,148083.5142
4708,1.3,0.24,0.98,1.7,0.6,303432.9973,148481.5906
4709,1.8,0.24,0.54,1.7,0.6,307182.4045,146709.6023
4710,2.3,0.24,0.32,1.7,0.2,322683.6734,135198.333
4711,1.8,0.8,0.54,0.42,0.6,148129.5582,177677.8415
4712,1.3,0.8,0.98,1.06,0.6,207754.3718,194029.6824
4713,1.3,0.24,0.1,0.74,0.6,207308.1869,121173.1715
4714,0.8,0.24,0.1,1.06,0.2,233033.9289,117084.7205
4715,0.3,0.52,0.98,0.1,0.2,114236.0416,116121.0235
4716,0.3,0.1,0.32,0.42,0.4,167828.6241,94077.47475
4717,0.3,0.38,0.32,0.74,0.8,165450.2679,147907.4454
4718,1.3,0.66,1.2,1.06,0.2,239348.0747,150222.2844
4719,2.8,0.66,0.54,1.7,0.2,309919.4033,161197.7881
4720,1.8,0.8,0.54,1.06,0.2,231608.4059,155413.2386
4721,2.3,0.66,0.32,1.06,0.2,246291.771,145951.8829
4722,2.8,0.1,0.1,1.06,0.6,287614.481,114117.5541
4723,2.8,0.52,1.2,0.1,0.8,156471.721,153541.8765
4724,1.8,0.1,1.2,1.38,0.6,311684.8442,127289.6947
4725,2.8,0.66,0.32,0.42,0.4,182927.9148,145373.6759
4726,0.8,0.8,0.32,0.1,0.6,82897.401,171368.2576
4727,1.3,0.66,0.54,1.7,0.2,277241.2979,160083.2297
4728,0.8,0.8,0.98,0.74,0.2,185321.1322,150465.7895
4729,1.8,0.24,0.32,0.1,0.8,146959.6871,110384.8729
4730,1.8,0.8,0.76,0.1,0.6,114445.5809,171603.842
4731,1.3,0.8,0.54,1.7,0.8,241350.1508,220842.256
4732,1.8,0.24,0.32,1.7,0.6,302803.9918,145367.2362
4733,2.8,0.1,1.2,1.06,0.8,306758.2366,121722.1235
4734,1.8,0.66,0.98,1.38,0.6,255347.4344,185639.7603
4735,1.3,0.1,1.2,1.7,0.2,325952.8482,129717.42
4736,0.3,0.38,0.76,1.38,0.6,235977.2365,155416.9775
4737,2.3,0.52,1.2,1.06,0.6,254406.919,165978.761
4738,1.3,0.38,1.2,1.06,0.6,244355.8113,150723.6924
4739,1.3,0.38,0.98,1.7,0.6,290230.4186,163095.8078
4740,0.3,0.52,0.54,1.38,0.4,227097.463,157011.1909
4741,2.3,0.24,0.98,1.06,0.6,277019.0935,135455.5682
4742,2.3,0.38,0.76,1.38,0.6,285404.6475,156341.183
4743,0.3,0.66,0.1,0.42,0.2,127186.9391,128731.1062
4744,1.8,0.24,0.76,0.42,0.8,195386.1511,122323.0968
4745,1.8,0.38,0.76,1.38,0.6,274549.6621,156110.9178
4746,2.3,0.24,0.32,0.42,0.4,206371.4169,109195.9623
4747,2.8,0.38,0.98,1.7,0.8,317949.7981,171617.9796
4748,2.3,0.1,0.98,1.06,0.4,295684.6836,117442.2622
4749,0.8,0.1,0.1,1.06,0.8,237788.0913,114613.3384
4750,0.3,0.8,0.1,0.74,0.8,127583.3434,203929.5131
4751,1.3,0.38,0.32,0.74,0.8,193364.3386,146661.1856
4752,2.3,0.66,0.32,0.1,0.8,118532.7993,168046.4511
4753,0.3,0.52,0.54,1.38,0.6,219763.4885,169594.7254
4754,0.3,0.24,0.1,0.1,0.8,100774.6146,110052.776
4755,1.8,0.8,1.2,0.42,0.2,179967.2823,143728.6518
4756,1.8,0.52,0.76,1.7,0.6,285757.2798,176738.0682
4757,0.3,0.38,1.2,1.38,0.4,249363.4259,148350.6765
4758,0.8,0.8,1.2,0.1,0.4,107342.7672,155901.9463
4759,0.3,0.52,0.54,1.38,0.6,219763.4885,169594.7254
4760,2.8,0.38,0.32,1.06,0.4,267666.2023,138359.9247
4761,2.8,0.52,0.76,0.42,0.4,201933.8607,136298.1488
4762,0.8,0.66,0.1,0.1,0.6,85639.43582,153869.607
4763,0.3,0.52,0.32,1.38,0.4,222566.0577,155691.8353
4764,0.8,0.66,1.2,1.06,0.6,208496.7747,181022.0766
4765,1.8,0.38,0.54,0.74,0.6,214578.9125,140152.8144
4766,0.3,0.38,0.1,1.38,0.4,228463.3639,142049.1345
4767,2.3,0.1,0.98,0.1,0.6,192760.9553,91519.013
4768,2.8,0.8,0.76,0.42,0.8,165463.5877,195396.8261
4769,2.8,0.1,0.54,0.74,0.6,267800.0253,108578.2165
4770,1.3,0.52,0.1,1.38,0.2,253216.2494,142455.3384
4771,2.8,0.1,0.98,0.74,0.6,275589.9916,111100.557
4772,1.8,0.66,0.98,1.7,0.4,287343.422,177116.646
4773,1.8,0.52,0.54,0.42,0.2,185013.7395,122362.2729
4774,1.8,0.24,0.76,1.06,0.4,266850.4874,128319.2907
4775,2.8,0.24,0.32,1.7,0.4,328304.5223,141174.8185
4776,2.8,0.24,0.54,0.74,0.2,259869.1419,114566.779
4777,2.8,0.8,0.54,0.1,0.2,150326.3523,131779.4707
4778,0.8,0.52,0.98,0.1,0.6,113430.2647,142489.6643
4779,2.3,0.1,0.54,0.74,0.4,258970.6864,106551.1456
4780,0.8,0.1,0.1,0.1,0.2,140559.6196,80607.51838
4781,2.3,0.8,0.98,1.06,0.8,222152.4282,210180.9727
4782,0.3,0.24,0.54,0.1,0.8,110801.2004,112852.0433
4783,1.3,0.8,0.76,1.7,0.8,245474.9972,221978.6904
4784,1.3,0.52,0.98,0.1,0.2,141782.7139,115732.1817
4785,2.3,0.66,0.32,0.1,0.4,133469.0612,136983.7629
4786,0.8,0.38,1.2,1.06,0.2,244214.149,132321.4479
4787,2.8,0.1,0.76,1.06,0.4,302405.6727,116884.6329
4788,1.8,0.38,0.76,0.74,0.8,213802.0137,149595.2616
4789,1.8,0.38,0.32,1.38,0.6,266011.369,153541.1723
4790,1.3,0.1,0.76,0.42,0.6,203704.7032,99614.62725
4791,1.3,0.38,0.1,0.74,0.6,193504.6668,136815.6424
4792,0.8,0.52,0.1,1.06,0.6,197945.054,159998.3674
4793,1.3,0.52,0.1,1.38,0.8,230943.787,177903.9259
4794,0.3,0.1,0.98,1.38,0.8,265933.6439,127570.7745
4795,1.3,0.24,0.76,0.42,0.4,191759.0915,110726.1223
4796,2.8,0.1,0.54,1.7,0.6,344756.1886,131609.784
4797,2.3,0.8,0.1,0.1,0.6,110431.8655,167105.8585
4798,2.8,0.24,1.2,0.1,0.2,199079.0392,99369.76457
4799,2.8,0.24,0.1,0.1,0.6,167344.4285,104127.7243
4800,0.3,0.66,1.2,0.1,0.6,94798.81695,161037.3875
4801,1.8,0.8,0.76,1.7,0.8,256988.7094,221171.7331
4802,0.8,0.1,0.76,1.7,0.6,301939.9888,131153.9052
4803,1.3,0.38,0.76,1.7,0.8,281523.5115,169888.476
4804,2.3,0.52,0.98,0.42,0.8,181551.7224,160988.1025
4805,0.3,0.1,0.76,0.74,0.2,212830.8972,103123.1466
4806,2.8,0.1,0.32,0.42,0.4,231912.2873,96564.73458
4807,0.3,0.1,0.1,0.74,0.2,199211.6468,98901.2181
4808,2.8,0.24,0.98,1.06,0.2,296641.7587,125304.2741
4809,0.3,0.38,0.54,1.06,0.2,218187.6504,128335.3537
4810,1.8,0.66,0.1,1.38,0.4,246823.8264,165872.4423
4811,1.8,0.1,0.76,0.42,0.6,216288.7404,99952.13896
4812,0.3,0.8,0.1,0.1,0.6,65295.51651,171586.2421
4813,1.3,0.8,0.98,1.7,0.8,249275.0814,223045.078
4814,2.3,0.8,0.98,1.38,0.8,248198.6926,216093.0612
4815,1.8,0.1,1.2,0.42,0.4,225518.6889,100541.1533
4816,2.8,0.38,0.1,0.74,0.2,240418.3401,120323.2028
4817,1.8,0.24,0.54,1.7,0.4,311602.0361,141298.8252
4818,1.3,0.38,0.76,1.06,0.2,250077.4147,130465.5955
4819,1.8,0.52,1.2,1.38,0.4,277478.2728,160879.3809
4820,2.8,0.1,0.1,1.38,0.2,316612.6453,118590.2109
4821,2.3,0.52,1.2,0.74,0.8,218911.1052,169683.1695
4822,0.8,0.24,0.54,1.06,0.4,237726.0271,125809.2111
4823,1.8,0.1,0.54,1.7,0.8,321898.2515,132235.6025
4824,1.3,0.52,0.98,1.06,0.6,228404.7322,164824.2974
4825,1.8,0.52,0.76,1.7,0.8,279745.1318,187514.0697
4826,2.8,0.52,0.76,0.1,0.4,162660.3932,127373.696
4827,1.8,0.24,0.32,1.06,0.2,263053.5657,120050.0236
4828,0.8,0.1,0.76,0.42,0.6,189794.3713,99451.54111
4829,0.3,0.8,0.32,1.06,0.8,161480.4301,211040.6502
4830,1.8,0.1,0.1,1.38,0.4,293151.1623,119127.3927
4831,1.8,0.24,0.1,0.74,0.6,219154.0109,121763.7659
4832,1.8,0.1,0.98,0.1,0.4,182899.3038,89403.18718
4833,0.8,0.1,1.2,0.42,0.8,195268.5981,104059.195
4834,2.3,0.38,0.98,0.42,0.8,195010.6964,142532.8207
4835,1.8,0.8,0.76,1.38,0.4,251093.9378,180892.654
4836,2.3,0.66,0.1,0.74,0.2,211745.1915,136909.3034
4837,1.8,0.38,0.98,1.7,0.8,296719.9462,171482.2055
4838,0.3,0.1,0.32,1.7,0.8,276838.9453,130607.8222
4839,1.8,0.8,0.76,1.38,0.8,233723.2071,215697.2046
4840,0.3,0.1,0.54,0.42,0.6,170233.219,98097.10731
4841,0.3,0.52,0.98,0.74,0.6,171796.2727,158394.1902
4842,2.8,0.1,0.32,0.42,0.4,231912.2873,96564.73458
4843,1.3,0.66,0.1,1.7,0.6,249834.7378,186932.3132
4844,2.8,0.52,0.54,1.38,0.8,273467.2705,179903.8952
4845,2.8,0.24,0.1,1.7,0.6,319004.8386,144876.3445
4846,2.8,0.38,0.1,1.38,0.4,288772.2205,144210.026
4847,1.3,0.24,0.32,0.74,0.4,216957.8796,116783.6906
4848,0.3,0.52,0.98,0.1,0.8,94380.14866,156853.7112
4849,2.3,0.8,0.76,1.06,0.2,246686.5345,156839.7628
4850,0.3,0.8,0.1,0.74,0.6,134627.3914,184523.8357
4851,1.8,0.66,0.98,1.38,0.4,264112.7985,170902.2614
4852,0.3,0.66,0.98,0.42,0.2,145301.6121,133898.4643
4853,1.8,0.38,0.76,0.1,0.2,159210.6423,105332.0769
4854,2.3,0.8,0.1,1.7,0.2,282517.56,166100.4328
4855,0.3,0.24,0.98,0.42,0.2,172143.6164,105224.835
4856,0.3,0.66,0.1,1.38,0.8,192440.0813,197428.2732
4857,0.3,0.1,0.1,1.7,0.4,275960.0987,124324.5747
4858,0.3,0.24,0.98,0.42,0.2,172143.6164,105224.835
4859,0.8,0.66,0.76,1.7,0.8,243440.4408,205737.0844
4860,0.8,0.24,0.1,0.42,0.8,155732.2048,118141.0751
4861,0.3,0.66,0.32,0.74,0.6,148766.7104,170338.9009
4862,0.3,0.24,0.32,1.38,0.6,240414.2021,137485.2746
4863,2.3,0.24,0.32,0.1,0.4,166951.2959,99514.58152
4864,2.3,0.66,0.76,1.38,0.8,255314.839,198141.6533
4865,0.8,0.52,0.98,1.06,0.8,209157.7577,177038.5701
4866,1.8,0.66,0.1,0.1,0.4,117407.2341,135859.5024
4867,2.8,0.8,0.76,0.74,0.6,206307.3457,184995.4863
4868,0.8,0.66,1.2,1.38,0.6,234674.943,187336.372
4869,2.8,0.8,0.98,0.42,0.8,169379.0106,196488.2116
4870,0.3,0.52,1.2,0.1,0.8,98106.64657,157929.7572
4871,1.8,0.52,0.76,1.7,0.4,293417.4603,165070.9109
4872,0.3,0.8,0.76,0.74,0.6,148657.7607,188234.9709
4873,1.8,0.1,0.98,0.74,0.8,252017.3009,111884.9707
4874,0.3,0.38,1.2,0.42,0.4,159532.3212,125596.8044
4875,1.8,0.24,1.2,0.74,0.6,240075.9084,128208.4903
4876,1.8,0.52,0.98,1.38,0.4,273997.7053,159801.6876
4877,2.3,0.38,0.98,0.1,0.6,160448.7735,125460.1406
4878,0.3,0.38,0.54,0.42,0.4,147656.8094,121975.3565
4879,2.3,0.38,0.76,0.42,0.6,195873.0562,133243.3071
4880,1.8,0.24,0.76,1.38,0.6,288167.6032,141220.1417
4881,1.8,0.52,0.1,0.74,0.6,192742.6578,152514.7293
4882,1.3,0.38,0.98,1.7,0.4,296384.5953,154327.1606
4883,2.3,0.8,0.1,1.06,0.8,204621.1502,205442.6212
4884,1.8,0.38,0.98,1.38,0.8,273487.2288,165128.3179
4885,1.3,0.24,0.32,0.42,0.8,174509.1335,119277.8167
4886,2.3,0.38,1.2,0.74,0.2,250795.3745,126193.6057
4887,0.3,0.8,1.2,0.74,0.4,164712.2914,170941.7263
4888,2.8,0.8,0.54,1.38,0.4,267762.4185,179651.3574
4889,0.8,0.8,0.1,1.38,0.4,213055.0997,177498.5902
4890,0.3,0.8,0.54,1.06,0.2,192706.3857,155320.1979
4891,2.8,0.8,0.98,0.74,0.2,231212.8142,150802.8437
4892,1.8,0.38,0.1,1.7,0.2,297319.0416,141385.2977
4893,0.8,0.38,0.32,0.42,0.8,145989.9951,139329.5206
4894,1.3,0.8,1.2,1.7,0.2,280553.2907,171731.0248
4895,2.8,0.52,1.2,0.1,0.8,156471.721,153541.8765
4896,1.8,0.38,1.2,1.06,0.8,250846.4574,159316.0316
4897,0.3,0.8,0.76,0.74,0.6,148657.7607,188234.9709
4898,1.3,0.8,1.2,0.74,0.6,181928.7475,188580.6387
4899,1.3,0.1,0.76,1.7,0.4,316993.5343,129567.0978
4900,2.8,0.38,0.32,0.42,0.2,211652.7194,112979.779
4901,1.8,0.1,0.54,1.38,0.2,304150.6443,119906.1686
4902,2.8,0.38,0.98,0.1,0.2,185086.1183,107316.6186
4903,0.8,0.52,0.32,0.42,0.8,133052.0959,159292.0733
4904,0.8,0.52,1.2,1.38,0.2,260937.4708,148376.3096
4905,1.8,0.38,0.76,0.42,0.4,191502.0038,123843.7109
4906,2.8,0.1,0.32,0.1,0.6,191119.3061,87871.28057
4907,2.8,0.1,0.1,1.7,0.6,335789.8737,128808.7926
4908,2.8,0.52,1.2,0.74,0.8,229152.4303,169493.5209
4909,1.8,0.38,0.54,1.06,0.2,257610.7645,130052.9318
4910,1.3,0.38,0.32,1.7,0.8,272998.351,167359.9222
4911,0.8,0.38,0.98,1.7,0.4,283439.2246,154019.0989
4912,0.8,0.1,0.98,1.7,0.6,305646.8329,132345.6592
4913,2.3,0.24,1.2,0.1,0.4,183293.8672,104627.1285
4914,2.8,0.52,0.54,0.74,0.8,217590.1632,166066.2411
4915,0.8,0.66,0.54,1.06,0.4,205284.2525,161983.3656
4916,2.3,0.66,0.32,1.38,0.4,262604.9101,167348.2414
4917,1.3,0.66,0.98,0.1,0.2,133440.8273,125197.4376
4918,1.3,0.38,0.98,0.1,0.4,144321.7336,115460.9714
4919,2.3,0.52,0.76,0.74,0.4,225506.178,144303.1092
4920,0.8,0.66,1.2,1.7,0.8,250759.074,207849.9843
4921,0.8,0.8,0.76,1.06,0.8,183788.4303,211947.8158
4922,2.8,0.8,0.32,0.42,0.8,156579.0458,193014.2728
4923,1.3,0.38,0.1,0.1,0.8,114678.0804,128829.8975
4924,2.8,0.24,1.2,0.74,0.2,271166.5172,118208.5418
4925,0.8,0.38,0.98,0.1,0.4,131049.0236,115610.4324
4926,0.3,0.38,0.76,0.1,0.8,101599.7039,134861.8671
4927,1.3,0.52,0.98,1.7,0.8,271705.4764,188882.6057
4928,2.3,0.52,0.76,1.06,0.6,247092.0038,163757.7558
4929,2.3,0.52,0.76,0.42,0.2,200435.2259,123967.0962
4930,1.3,0.8,0.98,0.74,0.6,178321.0186,187539.8878
4931,0.3,0.66,1.2,0.1,0.6,94798.81695,161037.3875
4932,1.8,0.24,0.54,1.7,0.8,303967.2197,151447.3911
4933,1.3,0.38,0.98,1.38,0.6,267000.9082,156637.3458
4934,0.8,0.38,0.32,1.06,0.4,221556.7267,136522.8835
4935,0.8,0.52,0.54,1.06,0.2,223342.3975,137759.4163
4936,2.8,0.8,0.32,1.06,0.4,237111.0022,171778.1577
4937,0.3,0.8,0.32,1.06,0.6,168963.6286,192052.8771
4938,2.3,0.24,0.54,1.38,0.6,295067.382,140368.2015
4939,0.8,0.66,0.98,0.42,0.6,141994.9121,166148.9433
4940,2.8,0.1,1.2,0.42,0.4,247732.8596,101681.4351
4941,1.3,0.24,0.76,1.06,0.4,255117.6014,127532.3757
4942,1.3,0.1,0.32,0.1,0.4,157468.4746,84919.15217
4943,1.8,0.8,0.1,1.7,0.8,243495.1452,217543.5795
4944,1.8,0.24,0.32,1.38,0.6,279693.7588,138603.2589
4945,0.8,0.66,0.1,1.06,0.6,187240.8787,175016.9643
4946,0.8,0.38,0.76,0.1,0.6,120882.4013,124358.6282
4947,0.8,0.66,0.54,1.38,0.2,241059.4414,153430.674
4948,2.8,0.52,0.54,1.7,0.2,318473.0294,153330.3762
4949,2.3,0.1,0.98,0.1,0.6,192760.9553,91519.013
4950,0.8,0.66,0.32,0.74,0.8,155622.7366,185149.0674
4951,2.3,0.8,1.2,0.74,0.4,213548.658,169441.8105
4952,2.3,0.66,0.1,0.1,0.8,113368.1524,166728.159
4953,0.3,0.24,0.54,1.7,0.2,277032.1443,133651.4907
4954,0.8,0.1,0.32,0.1,0.2,145646.6821,82114.5246
4955,0.3,0.52,0.98,0.1,0.6,99830.96557,143378.6873
4956,2.3,0.38,0.1,1.7,0.4,301728.2578,150404.9457
4957,2.8,0.52,0.32,1.38,0.6,274709.3366,168179.632
4958,0.3,0.66,0.1,1.7,0.4,231513.0474,172251.7005
4959,1.8,0.24,0.32,0.74,0.6,224087.5334,123216.98
4960,2.8,0.1,0.32,1.06,0.8,291259.6858,116727.1992
4961,1.3,0.52,0.1,1.38,0.8,230943.787,177903.9259
4962,0.8,0.52,0.54,0.74,0.2,193629.3352,130103.3677
4963,2.3,0.24,0.98,1.7,0.4,330204.2208,144313.7477
4964,0.3,0.66,0.76,1.06,0.2,204738.0732,147698.7482
4965,2.3,0.52,0.32,1.7,0.4,295803.7798,162815.3117
4966,2.8,0.8,0.54,0.42,0.6,168431.607,176661.7065
4967,1.3,0.24,0.1,0.74,0.2,216862.238,109500.6218
4968,2.3,0.66,0.98,0.74,0.4,219270.2219,156928.1455
4969,1.3,0.66,0.54,1.06,0.8,202409.5323,191909.8092
4970,2.3,0.52,0.54,0.42,0.2,196240.364,122682.915
4971,0.3,0.8,0.1,0.42,0.6,101918.6529,178110.4373
4972,0.8,0.8,0.1,0.42,0.6,115009.5845,176893.9124
4973,0.3,0.8,0.1,1.38,0.8,182374.4733,215364.4578
4974,0.8,0.38,0.1,0.42,0.6,146160.732,128825.8733
4975,2.8,0.1,0.98,1.38,0.6,329820.5487,127085.9002
4976,2.8,0.52,0.98,0.42,0.6,197539.5161,149674.4851
4977,1.3,0.8,1.2,1.06,0.6,211320.692,195063.5287
4978,2.8,0.38,0.32,1.06,0.2,274557.055,129850.9245
4979,0.8,0.24,0.1,1.06,0.6,223777.5049,128946.7619
4980,2.8,0.38,0.32,1.7,0.6,310112.4692,160651.3636
4981,2.3,0.66,0.98,0.42,0.8,169853.3506,179155.3399
4982,1.3,0.24,1.2,0.42,0.4,199209.7498,113101.7519
4983,2.8,0.52,0.98,1.38,0.8,281313.4831,182227.9873
4984,2.8,0.38,0.98,0.74,0.4,250616.0726,134262.5559
4985,2.3,0.38,0.54,0.74,0.8,220888.1312,148241.6014
4986,0.3,0.66,0.32,1.38,0.6,204680.0477,183205.1504
4987,0.8,0.8,0.76,1.7,0.4,250113.6549,187247.9007
4988,0.8,0.1,0.98,1.7,0.2,309426.2435,127869.0429
4989,1.8,0.24,0.54,0.1,0.4,160066.7011,100555.9405
4990,1.3,0.52,0.54,1.7,0.4,277640.011,163515.4288
4991,2.8,0.1,0.98,0.1,0.4,205531.1969,90417.58034
4992,0.3,0.52,1.2,1.06,0.4,212363.2813,153701.2018
4993,2.3,0.24,0.32,0.42,0.8,198173.0414,119746.3903
4994,0.3,0.38,0.98,0.1,0.6,110644.3831,126130.298
4995,1.3,0.66,0.32,0.74,0.4,183839.4387,153326.4557
4996,2.8,0.66,0.76,1.38,0.2,290949.514,155936.6214
4997,2.3,0.66,0.1,1.06,0.2,241384.7056,144540.5075
4998,1.8,0.24,0.32,1.7,0.8,299577.283,150112.1554
4999,0.3,0.24,1.2,1.7,0.8,275651.503,154721.5848
5000,2.3,0.24,0.1,0.42,0.8,193173.227,118297.148
5001,1.3,0.38,0.54,1.7,0.2,295016.026,143254.468
5002,1.8,0.24,0.76,1.7,0.4,315611.2057,142558.511
5003,0.8,0.52,1.2,1.7,0.6,268726.2361,178894.1786
5004,0.8,0.66,0.32,1.38,0.4,227067.1754,167317.5618
5005,2.3,0.52,0.1,1.38,0.4,267748.2571,154945.2328
5006,2.8,0.24,0.98,1.06,0.2,296641.7587,125304.2741
5007,2.3,0.1,0.32,1.06,0.4,283578.6938,113553.4836
5008,2.8,0.1,1.2,1.7,0.8,354664.2662,136269.3556
5009,0.8,0.24,1.2,1.06,0.8,240871.166,140729.1926
